date,store_id,quantity_sold
2025-05-10,S001,93
2025-05-10,S002,96
2025-05-10,S003,74
2025-05-10,S004,97
2025-05-10,S005,86
2025-05-10,S006,74
2025-05-10,S007,89
2025-05-10,S008,105
2025-05-10,S009,77
2025-05-10,S010,82
2025-05-10,S011,75
2025-05-10,S012,68
2025-05-10,S013,87
2025-05-10,S014,87
2025-05-10,S015,82
2025-05-10,S016,48
2025-05-10,S017,81
2025-05-10,S018,65
2025-05-10,S019,49
2025-05-10,S020,53
2025-05-10,S021,53
2025-05-10,S022,55
2025-05-10,S023,53
2025-05-10,S024,59
2025-05-10,S025,53
2025-05-10,S026,54
2025-05-10,S027,62
2025-05-10,S028,67
2025-05-10,S029,40
2025-05-10,S030,39
2025-05-10,S031,39
2025-05-10,S032,53
2025-05-10,S033,61
2025-05-10,S034,54
2025-05-10,S035,67
2025-05-10,S036,37
2025-05-10,S037,36
2025-05-10,S038,34
2025-05-10,S039,34
2025-05-10,S040,43
2025-05-10,S041,36
2025-05-10,S042,26
2025-05-10,S043,46
2025-05-10,S044,37
2025-05-10,S045,38
2025-05-10,S046,41
2025-05-10,S047,32
2025-05-10,S048,37
2025-05-10,S049,40
2025-05-10,S050,44
2025-05-11,S001,119
2025-05-11,S002,111
2025-05-11,S003,88
2025-05-11,S004,143
2025-05-11,S005,86
2025-05-11,S006,103
2025-05-11,S007,114
2025-05-11,S008,86
2025-05-11,S009,105
2025-05-11,S010,135
2025-05-11,S011,136
2025-05-11,S012,68
2025-05-11,S013,97
2025-05-11,S014,112
2025-05-11,S015,91
2025-05-11,S016,72
2025-05-11,S017,91
2025-05-11,S018,88
2025-05-11,S019,70
2025-05-11,S020,51
2025-05-11,S021,60
2025-05-11,S022,66
2025-05-11,S023,59
2025-05-11,S024,75
2025-05-11,S025,43
2025-05-11,S026,57
2025-05-11,S027,44
2025-05-11,S028,89
2025-05-11,S029,43
2025-05-11,S030,50
2025-05-11,S031,36
2025-05-11,S032,60
2025-05-11,S033,67
2025-05-11,S034,47
2025-05-11,S035,52
2025-05-11,S036,52
2025-05-11,S037,53
2025-05-11,S038,35
2025-05-11,S039,34
2025-05-11,S040,47
2025-05-11,S041,44
2025-05-11,S042,36
2025-05-11,S043,32
2025-05-11,S044,50
2025-05-11,S045,44
2025-05-11,S046,43
2025-05-11,S047,47
2025-05-11,S048,37
2025-05-11,S049,41
2025-05-11,S050,53
2025-05-12,S001,111
2025-05-12,S002,91
2025-05-12,S003,93
2025-05-12,S004,167
2025-05-12,S005,116
2025-05-12,S006,93
2025-05-12,S007,89
2025-05-12,S008,137
2025-05-12,S009,129
2025-05-12,S010,131
2025-05-12,S011,100
2025-05-12,S012,97
2025-05-12,S013,144
2025-05-12,S014,88
2025-05-12,S015,82
2025-05-12,S016,87
2025-05-12,S017,65
2025-05-12,S018,72
2025-05-12,S019,74
2025-05-12,S020,52
2025-05-12,S021,61
2025-05-12,S022,58
2025-05-12,S023,62
2025-05-12,S024,65
2025-05-12,S025,54
2025-05-12,S026,53
2025-05-12,S027,49
2025-05-12,S028,83
2025-05-12,S029,60
2025-05-12,S030,77
2025-05-12,S031,59
2025-05-12,S032,80
2025-05-12,S033,77
2025-05-12,S034,57
2025-05-12,S035,77
2025-05-12,S036,41
2025-05-12,S037,43
2025-05-12,S038,40
2025-05-12,S039,42
2025-05-12,S040,52
2025-05-12,S041,44
2025-05-12,S042,49
2025-05-12,S043,47
2025-05-12,S044,48
2025-05-12,S045,69
2025-05-12,S046,39
2025-05-12,S047,63
2025-05-12,S048,60
2025-05-12,S049,46
2025-05-12,S050,50
2025-05-13,S001,146
2025-05-13,S002,138
2025-05-13,S003,79
2025-05-13,S004,172
2025-05-13,S005,133
2025-05-13,S006,118
2025-05-13,S007,136
2025-05-13,S008,147
2025-05-13,S009,142
2025-05-13,S010,188
2025-05-13,S011,130
2025-05-13,S012,124
2025-05-13,S013,110
2025-05-13,S014,110
2025-05-13,S015,104
2025-05-13,S016,72
2025-05-13,S017,101
2025-05-13,S018,82
2025-05-13,S019,72
2025-05-13,S020,80
2025-05-13,S021,76
2025-05-13,S022,78
2025-05-13,S023,86
2025-05-13,S024,124
2025-05-13,S025,60
2025-05-13,S026,88
2025-05-13,S027,79
2025-05-13,S028,103
2025-05-13,S029,61
2025-05-13,S030,61
2025-05-13,S031,71
2025-05-13,S032,92
2025-05-13,S033,62
2025-05-13,S034,52
2025-05-13,S035,77
2025-05-13,S036,51
2025-05-13,S037,55
2025-05-13,S038,46
2025-05-13,S039,49
2025-05-13,S040,54
2025-05-13,S041,45
2025-05-13,S042,64
2025-05-13,S043,48
2025-05-13,S044,42
2025-05-13,S045,54
2025-05-13,S046,60
2025-05-13,S047,70
2025-05-13,S048,50
2025-05-13,S049,69
2025-05-13,S050,51
2025-05-14,S001,187
2025-05-14,S002,131
2025-05-14,S003,98
2025-05-14,S004,225
2025-05-14,S005,145
2025-05-14,S006,104
2025-05-14,S007,153
2025-05-14,S008,206
2025-05-14,S009,142
2025-05-14,S010,182
2025-05-14,S011,193
2025-05-14,S012,125
2025-05-14,S013,195
2025-05-14,S014,155
2025-05-14,S015,162
2025-05-14,S016,94
2025-05-14,S017,112
2025-05-14,S018,110
2025-05-14,S019,117
2025-05-14,S020,98
2025-05-14,S021,79
2025-05-14,S022,83
2025-05-14,S023,136
2025-05-14,S024,122
2025-05-14,S025,83
2025-05-14,S026,81
2025-05-14,S027,90
2025-05-14,S028,137
2025-05-14,S029,68
2025-05-14,S030,66
2025-05-14,S031,73
2025-05-14,S032,110
2025-05-14,S033,87
2025-05-14,S034,67
2025-05-14,S035,88
2025-05-14,S036,53
2025-05-14,S037,59
2025-05-14,S038,52
2025-05-14,S039,52
2025-05-14,S040,78
2025-05-14,S041,49
2025-05-14,S042,75
2025-05-14,S043,59
2025-05-14,S044,80
2025-05-14,S045,82
2025-05-14,S046,62
2025-05-14,S047,66
2025-05-14,S048,63
2025-05-14,S049,57
2025-05-14,S050,61
2025-05-15,S001,137
2025-05-15,S002,150
2025-05-15,S003,131
2025-05-15,S004,266
2025-05-15,S005,143
2025-05-15,S006,182
2025-05-15,S007,193
2025-05-15,S008,177
2025-05-15,S009,207
2025-05-15,S010,215
2025-05-15,S011,177
2025-05-15,S012,98
2025-05-15,S013,212
2025-05-15,S014,134
