date,store_id,quantity_sold
2025-03-24,S001,90
2025-03-24,S002,84
2025-03-24,S003,49
2025-03-24,S004,112
2025-03-24,S005,63
2025-03-24,S006,65
2025-03-24,S007,84
2025-03-24,S008,97
2025-03-24,S009,76
2025-03-24,S010,94
2025-03-24,S011,64
2025-03-24,S012,74
2025-03-24,S013,89
2025-03-24,S014,73
2025-03-24,S015,55
2025-03-24,S016,57
2025-03-24,S017,62
2025-03-24,S018,49
2025-03-24,S019,56
2025-03-24,S020,52
2025-03-24,S021,37
2025-03-24,S022,52
2025-03-24,S023,50
2025-03-24,S024,66
2025-03-24,S025,43
2025-03-24,S026,33
2025-03-24,S027,37
2025-03-24,S028,62
2025-03-24,S029,43
2025-03-24,S030,52
2025-03-24,S031,40
2025-03-24,S032,56
2025-03-24,S033,37
2025-03-24,S034,40
2025-03-24,S035,46
2025-03-24,S036,35
2025-03-24,S037,25
2025-03-24,S038,32
2025-03-24,S039,33
2025-03-24,S040,24
2025-03-24,S041,33
2025-03-24,S042,27
2025-03-24,S043,33
2025-03-24,S044,26
2025-03-24,S045,28
2025-03-24,S046,30
2025-03-24,S047,43
2025-03-24,S048,32
2025-03-24,S049,33
2025-03-24,S050,38
2025-03-25,S001,96
2025-03-25,S002,97
2025-03-25,S003,56
2025-03-25,S004,114
2025-03-25,S005,80
2025-03-25,S006,76
2025-03-25,S007,102
2025-03-25,S008,111
2025-03-25,S009,95
2025-03-25,S010,78
2025-03-25,S011,111
2025-03-25,S012,55
2025-03-25,S013,101
2025-03-25,S014,86
2025-03-25,S015,62
2025-03-25,S016,68
2025-03-25,S017,61
2025-03-25,S018,48
2025-03-25,S019,51
2025-03-25,S020,40
2025-03-25,S021,41
2025-03-25,S022,64
2025-03-25,S023,78
2025-03-25,S024,66
2025-03-25,S025,36
2025-03-25,S026,55
2025-03-25,S027,48
2025-03-25,S028,55
2025-03-25,S029,33
2025-03-25,S030,38
2025-03-25,S031,42
2025-03-25,S032,42
2025-03-25,S033,50
2025-03-25,S034,45
2025-03-25,S035,64
2025-03-25,S036,45
2025-03-25,S037,28
2025-03-25,S038,34
2025-03-25,S039,39
2025-03-25,S040,33
2025-03-25,S041,28
2025-03-25,S042,42
2025-03-25,S043,39
2025-03-25,S044,33
2025-03-25,S045,53
2025-03-25,S046,35
2025-03-25,S047,35
2025-03-25,S048,26
2025-03-25,S049,31
2025-03-25,S050,40
2025-03-26,S001,114
2025-03-26,S002,100
2025-03-26,S003,63
2025-03-26,S004,123
2025-03-26,S005,92
2025-03-26,S006,83
2025-03-26,S007,80
2025-03-26,S008,114
2025-03-26,S009,85
2025-03-26,S010,96
2025-03-26,S011,94
2025-03-26,S012,71
2025-03-26,S013,82
2025-03-26,S014,70
2025-03-26,S015,74
2025-03-26,S016,76
2025-03-26,S017,65
2025-03-26,S018,55
2025-03-26,S019,75
2025-03-26,S020,46
2025-03-26,S021,49
2025-03-26,S022,53
2025-03-26,S023,94
2025-03-26,S024,80
2025-03-26,S025,45
2025-03-26,S026,58
2025-03-26,S027,42
2025-03-26,S028,52
2025-03-26,S029,36
2025-03-26,S030,40
2025-03-26,S031,51
2025-03-26,S032,55
2025-03-26,S033,56
2025-03-26,S034,39
2025-03-26,S035,50
2025-03-26,S036,46
2025-03-26,S037,46
2025-03-26,S038,39
2025-03-26,S039,38
2025-03-26,S040,37
2025-03-26,S041,32
2025-03-26,S042,42
2025-03-26,S043,35
2025-03-26,S044,50
2025-03-26,S045,48
2025-03-26,S046,41
2025-03-26,S047,39
2025-03-26,S048,38
2025-03-26,S049,35
2025-03-26,S050,37
2025-03-27,S001,94
2025-03-27,S002,115
2025-03-27,S003,96
2025-03-27,S004,113
2025-03-27,S005,86
2025-03-27,S006,103
2025-03-27,S007,116
2025-03-27,S008,119
2025-03-27,S009,135
2025-03-27,S010,141
2025-03-27,S011,123
2025-03-27,S012,67
2025-03-27,S013,130
2025-03-27,S014,116
2025-03-27,S015,97
2025-03-27,S016,68
2025-03-27,S017,78
2025-03-27,S018,66
2025-03-27,S019,64
2025-03-27,S020,53
2025-03-27,S021,71
2025-03-27,S022,74
2025-03-27,S023,90
2025-03-27,S024,83
2025-03-27,S025,47
2025-03-27,S026,46
2025-03-27,S027,49
2025-03-27,S028,82
2025-03-27,S029,44
2025-03-27,S030,57
2025-03-27,S031,40
2025-03-27,S032,57
2025-03-27,S033,60
2025-03-27,S034,44
2025-03-27,S035,79
2025-03-27,S036,43
2025-03-27,S037,45
2025-03-27,S038,43
2025-03-27,S039,56
2025-03-27,S040,37
2025-03-27,S041,40
2025-03-27,S042,55
2025-03-27,S043,35
