date,store_id,quantity_sold
2025-03-24,S001,5
2025-03-24,S002,4
2025-03-24,S003,5
2025-03-24,S004,5
2025-03-24,S005,4
2025-03-24,S006,6
2025-03-24,S007,6
2025-03-24,S008,6
2025-03-24,S009,4
2025-03-24,S010,5
2025-03-24,S011,6
2025-03-24,S012,5
2025-03-24,S013,4
2025-03-24,S014,5
2025-03-24,S015,4
2025-03-24,S016,1
2025-03-24,S017,0
2025-03-24,S018,1
2025-03-24,S019,2
2025-03-24,S020,1
2025-03-24,S021,3
2025-03-24,S022,2
2025-03-24,S023,2
2025-03-24,S024,1
2025-03-24,S025,1
2025-03-24,S026,1
2025-03-24,S027,0
2025-03-24,S028,0
2025-03-24,S029,2
2025-03-24,S030,0
2025-03-24,S031,2
2025-03-24,S032,1
2025-03-24,S033,1
2025-03-24,S034,2
2025-03-24,S035,2
2025-03-24,S036,0
2025-03-24,S037,0
2025-03-24,S038,0
2025-03-24,S039,0
2025-03-24,S040,0
2025-03-24,S041,0
2025-03-24,S042,0
2025-03-24,S043,0
2025-03-24,S044,0
2025-03-24,S045,0
2025-03-24,S046,0
2025-03-24,S047,0
2025-03-24,S048,0
2025-03-24,S049,0
2025-03-24,S050,0
2025-03-25,S001,6
2025-03-25,S002,4
2025-03-25,S003,5
2025-03-25,S004,6
2025-03-25,S005,6
2025-03-25,S006,8
2025-03-25,S007,7
2025-03-25,S008,7
2025-03-25,S009,5
2025-03-25,S010,5
2025-03-25,S011,6
2025-03-25,S012,5
2025-03-25,S013,6
2025-03-25,S014,5
2025-03-25,S015,7
2025-03-25,S016,2
2025-03-25,S017,2
2025-03-25,S018,1
2025-03-25,S019,3
2025-03-25,S020,4
2025-03-25,S021,2
2025-03-25,S022,2
2025-03-25,S023,3
2025-03-25,S024,4
2025-03-25,S025,3
2025-03-25,S026,1
2025-03-25,S027,2
2025-03-25,S028,2
2025-03-25,S029,2
2025-03-25,S030,2
2025-03-25,S031,1
2025-03-25,S032,2
2025-03-25,S033,3
2025-03-25,S034,3
2025-03-25,S035,1
2025-03-25,S036,0
2025-03-25,S037,0
2025-03-25,S038,0
2025-03-25,S039,0
2025-03-25,S040,0
2025-03-25,S041,0
2025-03-25,S042,0
2025-03-25,S043,0
2025-03-25,S044,0
2025-03-25,S045,0
2025-03-25,S046,0
2025-03-25,S047,0
2025-03-25,S048,0
2025-03-25,S049,0
2025-03-25,S050,0
2025-03-26,S001,8
2025-03-26,S002,6
