date,store_id,quantity_sold
2025-05-05,S001,0
2025-05-05,S002,0
2025-05-05,S003,0
2025-05-05,S004,0
2025-05-05,S005,0
2025-05-05,S006,1
2025-05-05,S007,1
2025-05-05,S008,1
2025-05-05,S009,0
2025-05-05,S010,0
2025-05-05,S011,1
2025-05-05,S012,0
2025-05-05,S013,0
2025-05-05,S014,0
2025-05-05,S015,0
2025-05-05,S016,0
2025-05-05,S017,0
2025-05-05,S018,0
2025-05-05,S019,0
2025-05-05,S020,0
2025-05-05,S021,0
2025-05-05,S022,0
2025-05-05,S023,0
2025-05-05,S024,0
2025-05-05,S025,0
2025-05-05,S026,0
2025-05-05,S027,0
2025-05-05,S028,0
2025-05-05,S029,0
2025-05-05,S030,0
2025-05-05,S031,0
2025-05-05,S032,0
2025-05-05,S033,0
2025-05-05,S034,0
2025-05-05,S035,0
2025-05-05,S036,0
2025-05-05,S037,0
2025-05-05,S038,0
2025-05-05,S039,0
2025-05-05,S040,0
2025-05-05,S041,0
2025-05-05,S042,0
2025-05-05,S043,0
2025-05-05,S044,0
2025-05-05,S045,0
2025-05-05,S046,0
2025-05-05,S047,0
2025-05-05,S048,0
2025-05-05,S049,0
2025-05-05,S050,0
2025-05-06,S001,1
2025-05-06,S002,0
2025-05-06,S003,0
2025-05-06,S004,1
2025-05-06,S005,1
2025-05-06,S006,2
2025-05-06,S007,2
2025-05-06,S008,2
2025-05-06,S009,0
2025-05-06,S010,0
2025-05-06,S011,1
2025-05-06,S012,0
2025-05-06,S013,1
2025-05-06,S014,0
2025-05-06,S015,2
2025-05-06,S016,0
2025-05-06,S017,0
2025-05-06,S018,0
2025-05-06,S019,0
2025-05-06,S020,0
2025-05-06,S021,0
2025-05-06,S022,0
2025-05-06,S023,0
2025-05-06,S024,0
2025-05-06,S025,0
2025-05-06,S026,0
2025-05-06,S027,0
2025-05-06,S028,0
2025-05-06,S029,0
2025-05-06,S030,0
2025-05-06,S031,0
2025-05-06,S032,0
2025-05-06,S033,0
2025-05-06,S034,0
2025-05-06,S035,0
2025-05-06,S036,0
2025-05-06,S037,0
2025-05-06,S038,0
2025-05-06,S039,0
2025-05-06,S040,0
