date,store_id,quantity_sold
2025-03-31,S001,35
2025-03-31,S002,30
2025-03-31,S003,28
2025-03-31,S004,30
2025-03-31,S005,31
2025-03-31,S006,34
2025-03-31,S007,30
2025-03-31,S008,31
2025-03-31,S009,30
2025-03-31,S010,32
2025-03-31,S011,30
2025-03-31,S012,27
2025-03-31,S013,28
2025-03-31,S014,33
2025-03-31,S015,27
2025-03-31,S016,23
2025-03-31,S017,16
2025-03-31,S018,18
2025-03-31,S019,17
2025-03-31,S020,18
2025-03-31,S021,18
2025-03-31,S022,22
2025-03-31,S023,17
2025-03-31,S024,21
2025-03-31,S025,19
2025-03-31,S026,22
2025-03-31,S027,18
2025-03-31,S028,18
2025-03-31,S029,15
2025-03-31,S030,20
2025-03-31,S031,20
2025-03-31,S032,17
2025-03-31,S033,23
2025-03-31,S034,21
2025-03-31,S035,18
2025-03-31,S036,14
2025-03-31,S037,15
2025-03-31,S038,11
2025-03-31,S039,15
2025-03-31,S040,15
2025-03-31,S041,12
2025-03-31,S042,13
2025-03-31,S043,16
2025-03-31,S044,11
2025-03-31,S045,16
2025-03-31,S046,12
2025-03-31,S047,13
2025-03-31,S048,12
2025-03-31,S049,11
2025-03-31,S050,13
2025-04-01,S001,36
2025-04-01,S002,30
2025-04-01,S003,30
2025-04-01,S004,37
2025-04-01,S005,37
2025-04-01,S006,39
2025-04-01,S007,41
2025-04-01,S008,36
2025-04-01,S009,29
2025-04-01,S010,36
2025-04-01,S011,29
2025-04-01,S012,36
2025-04-01,S013,30
2025-04-01,S014,29
2025-04-01,S015,34
2025-04-01,S016,27
2025-04-01,S017,18
2025-04-01,S018,19
2025-04-01,S019,17
2025-04-01,S020,19
2025-04-01,S021,18
2025-04-01,S022,25
2025-04-01,S023,19
2025-04-01,S024,23
2025-04-01,S025,27
2025-04-01,S026,25
2025-04-01,S027,26
2025-04-01,S028,22
2025-04-01,S029,21
2025-04-01,S030,21
2025-04-01,S031,25
2025-04-01,S032,19
2025-04-01,S033,25
2025-04-01,S034,26
2025-04-01,S035,19
2025-04-01,S036,14
2025-04-01,S037,15
2025-04-01,S038,12
2025-04-01,S039,17
2025-04-01,S040,16
2025-04-01,S041,12
2025-04-01,S042,16
2025-04-01,S043,16
2025-04-01,S044,13
2025-04-01,S045,16
2025-04-01,S046,15
2025-04-01,S047,14
2025-04-01,S048,15
2025-04-01,S049,14
2025-04-01,S050,17
2025-04-02,S001,46
2025-04-02,S002,33
2025-04-02,S003,43
2025-04-02,S004,42
2025-04-02,S005,43
2025-04-02,S006,44
2025-04-02,S007,46
2025-04-02,S008,46
2025-04-02,S009,34
2025-04-02,S010,40
2025-04-02,S011,35
2025-04-02,S012,40
2025-04-02,S013,38
2025-04-02,S014,36
2025-04-02,S015,31
2025-04-02,S016,29
2025-04-02,S017,23
2025-04-02,S018,25
2025-04-02,S019,23
2025-04-02,S020,23
2025-04-02,S021,21
2025-04-02,S022,27
2025-04-02,S023,22
2025-04-02,S024,28
2025-04-02,S025,29
2025-04-02,S026,33
2025-04-02,S027,23
2025-04-02,S028,23
2025-04-02,S029,23
2025-04-02,S030,27
2025-04-02,S031,23
2025-04-02,S032,21
2025-04-02,S033,32
2025-04-02,S034,27
2025-04-02,S035,27
2025-04-02,S036,17
2025-04-02,S037,18
2025-04-02,S038,16
2025-04-02,S039,19
2025-04-02,S040,15
2025-04-02,S041,14
2025-04-02,S042,18
2025-04-02,S043,17
2025-04-02,S044,15
2025-04-02,S045,20
2025-04-02,S046,15
2025-04-02,S047,16
2025-04-02,S048,16
2025-04-02,S049,17
2025-04-02,S050,19
2025-04-03,S001,50
2025-04-03,S002,35
2025-04-03,S003,37
2025-04-03,S004,48
2025-04-03,S005,52
2025-04-03,S006,51
2025-04-03,S007,42
2025-04-03,S008,52
2025-04-03,S009,38
2025-04-03,S010,49
2025-04-03,S011,41
2025-04-03,S012,39
2025-04-03,S013,41
2025-04-03,S014,47
2025-04-03,S015,44
2025-04-03,S016,36
2025-04-03,S017,29
2025-04-03,S018,31
2025-04-03,S019,25
2025-04-03,S020,28
2025-04-03,S021,22
2025-04-03,S022,27
2025-04-03,S023,23
2025-04-03,S024,31
2025-04-03,S025,28
2025-04-03,S026,36
2025-04-03,S027,27
2025-04-03,S028,30
2025-04-03,S029,25
2025-04-03,S030,24
2025-04-03,S031,26
2025-04-03,S032,31
2025-04-03,S033,33
2025-04-03,S034,31
2025-04-03,S035,28
2025-04-03,S036,22
2025-04-03,S037,19
2025-04-03,S038,15
2025-04-03,S039,18
2025-04-03,S040,21
2025-04-03,S041,15
2025-04-03,S042,18
2025-04-03,S043,18
2025-04-03,S044,19
2025-04-03,S045,21
2025-04-03,S046,16
2025-04-03,S047,18
2025-04-03,S048,18
2025-04-03,S049,18
2025-04-03,S050,19
2025-04-04,S001,60
2025-04-04,S002,54
2025-04-04,S003,62
2025-04-04,S004,54
2025-04-04,S005,64
2025-04-04,S006,63
2025-04-04,S007,55
2025-04-04,S008,67
2025-04-04,S009,54
2025-04-04,S010,50
2025-04-04,S011,55
2025-04-04,S012,60
2025-04-04,S013,57
2025-04-04,S014,60
2025-04-04,S015,47
2025-04-04,S016,36
2025-04-04,S017,35
2025-04-04,S018,34
2025-04-04,S019,30
2025-04-04,S020,31
2025-04-04,S021,36
2025-04-04,S022,38
2025-04-04,S023,35
2025-04-04,S024,37
2025-04-04,S025,33
2025-04-04,S026,39
2025-04-04,S027,42
2025-04-04,S028,34
2025-04-04,S029,36
2025-04-04,S030,34
2025-04-04,S031,35
2025-04-04,S032,37
2025-04-04,S033,46
2025-04-04,S034,39
2025-04-04,S035,37
2025-04-04,S036,26
2025-04-04,S037,25
2025-04-04,S038,20
2025-04-04,S039,30
2025-04-04,S040,26
2025-04-04,S041,23
2025-04-04,S042,22
2025-04-04,S043,26
2025-04-04,S044,23
2025-04-04,S045,31
2025-04-04,S046,25
2025-04-04,S047,23
2025-04-04,S048,19
2025-04-04,S049,24
2025-04-04,S050,25
2025-04-05,S001,58
2025-04-05,S002,62
2025-04-05,S003,60
2025-04-05,S004,69
2025-04-05,S005,79
2025-04-05,S006,66
2025-04-05,S007,71
2025-04-05,S008,68
2025-04-05,S009,54
2025-04-05,S010,56
2025-04-05,S011,55
2025-04-05,S012,66
2025-04-05,S013,55
2025-04-05,S014,70
2025-04-05,S015,60
2025-04-05,S016,44
2025-04-05,S017,34
2025-04-05,S018,42
2025-04-05,S019,37
2025-04-05,S020,43
2025-04-05,S021,43
2025-04-05,S022,39
2025-04-05,S023,40
2025-04-05,S024,41
2025-04-05,S025,43
2025-04-05,S026,45
2025-04-05,S027,42
2025-04-05,S028,38
2025-04-05,S029,37
2025-04-05,S030,43
2025-04-05,S031,39
2025-04-05,S032,40
2025-04-05,S033,48
2025-04-05,S034,44
2025-04-05,S035,40
2025-04-05,S036,34
2025-04-05,S037,31
2025-04-05,S038,26
2025-04-05,S039,31
2025-04-05,S040,28
2025-04-05,S041,20
2025-04-05,S042,22
2025-04-05,S043,28
2025-04-05,S044,26
2025-04-05,S045,27
2025-04-05,S046,25
2025-04-05,S047,24
2025-04-05,S048,27
2025-04-05,S049,28
2025-04-05,S050,30
2025-04-06,S001,56
2025-04-06,S002,48
2025-04-06,S003,58
2025-04-06,S004,64
