date,store_id,quantity_sold
2025-04-14,S001,34
2025-04-14,S002,35
2025-04-14,S003,34
2025-04-14,S004,35
2025-04-14,S005,28
2025-04-14,S006,39
2025-04-14,S007,34
2025-04-14,S008,38
2025-04-14,S009,35
2025-04-14,S010,32
2025-04-14,S011,26
2025-04-14,S012,35
2025-04-14,S013,39
2025-04-14,S014,34
2025-04-14,S015,34
2025-04-14,S016,20
2025-04-14,S017,19
2025-04-14,S018,20
2025-04-14,S019,22
2025-04-14,S020,20
2025-04-14,S021,18
2025-04-14,S022,25
2025-04-14,S023,26
2025-04-14,S024,19
2025-04-14,S025,20
2025-04-14,S026,19
2025-04-14,S027,20
2025-04-14,S028,27
2025-04-14,S029,20
2025-04-14,S030,26
2025-04-14,S031,18
2025-04-14,S032,18
2025-04-14,S033,22
2025-04-14,S034,21
2025-04-14,S035,18
2025-04-14,S036,16
2025-04-14,S037,14
2025-04-14,S038,14
2025-04-14,S039,15
2025-04-14,S040,15
2025-04-14,S041,13
2025-04-14,S042,12
2025-04-14,S043,13
2025-04-14,S044,11
2025-04-14,S045,11
2025-04-14,S046,16
2025-04-14,S047,11
2025-04-14,S048,12
2025-04-14,S049,15
2025-04-14,S050,14
2025-04-15,S001,38
2025-04-15,S002,37
2025-04-15,S003,37
2025-04-15,S004,39
2025-04-15,S005,38
2025-04-15,S006,37
2025-04-15,S007,42
2025-04-15,S008,44
2025-04-15,S009,48
2025-04-15,S010,39
2025-04-15,S011,28
2025-04-15,S012,40
2025-04-15,S013,41
2025-04-15,S014,33
2025-04-15,S015,40
2025-04-15,S016,26
2025-04-15,S017,22
2025-04-15,S018,28
2025-04-15,S019,26
2025-04-15,S020,25
2025-04-15,S021,21
2025-04-15,S022,23
2025-04-15,S023,33
2025-04-15,S024,22
2025-04-15,S025,25
2025-04-15,S026,22
2025-04-15,S027,25
2025-04-15,S028,27
2025-04-15,S029,30
2025-04-15,S030,25
2025-04-15,S031,21
2025-04-15,S032,23
2025-04-15,S033,22
2025-04-15,S034,27
2025-04-15,S035,18
2025-04-15,S036,16
2025-04-15,S037,15
2025-04-15,S038,17
2025-04-15,S039,17
2025-04-15,S040,19
2025-04-15,S041,17
2025-04-15,S042,16
2025-04-15,S043,18
2025-04-15,S044,12
2025-04-15,S045,12
2025-04-15,S046,13
2025-04-15,S047,11
2025-04-15,S048,14
2025-04-15,S049,16
2025-04-15,S050,17
2025-04-16,S001,47
2025-04-16,S002,37
2025-04-16,S003,36
2025-04-16,S004,49
2025-04-16,S005,36
2025-04-16,S006,46
2025-04-16,S007,43
2025-04-16,S008,45
2025-04-16,S009,41
2025-04-16,S010,45
2025-04-16,S011,44
2025-04-16,S012,42
2025-04-16,S013,44
2025-04-16,S014,47
2025-04-16,S015,48
2025-04-16,S016,29
2025-04-16,S017,26
2025-04-16,S018,27
2025-04-16,S019,29
2025-04-16,S020,29
2025-04-16,S021,30
2025-04-16,S022,30
2025-04-16,S023,35
2025-04-16,S024,26
2025-04-16,S025,26
2025-04-16,S026,26
2025-04-16,S027,29
2025-04-16,S028,33
2025-04-16,S029,26
2025-04-16,S030,32
2025-04-16,S031,26
2025-04-16,S032,29
2025-04-16,S033,27
2025-04-16,S034,29
2025-04-16,S035,24
2025-04-16,S036,23
2025-04-16,S037,17
2025-04-16,S038,18
2025-04-16,S039,18
2025-04-16,S040,20
2025-04-16,S041,17
2025-04-16,S042,17
2025-04-16,S043,17
2025-04-16,S044,14
2025-04-16,S045,13
2025-04-16,S046,16
2025-04-16,S047,16
2025-04-16,S048,12
2025-04-16,S049,17
2025-04-16,S050,17
2025-04-17,S001,61
2025-04-17,S002,44
2025-04-17,S003,46
2025-04-17,S004,56
2025-04-17,S005,39
2025-04-17,S006,58
2025-04-17,S007,50
2025-04-17,S008,55
2025-04-17,S009,48
2025-04-17,S010,45
2025-04-17,S011,36
2025-04-17,S012,47
2025-04-17,S013,59
2025-04-17,S014,48
