date,store_id,quantity_sold
2025-02-17,S001,38
2025-02-17,S002,40
2025-02-17,S003,25
2025-02-17,S004,32
2025-02-17,S005,37
2025-02-17,S006,34
2025-02-17,S007,50
2025-02-17,S008,25
2025-02-17,S009,41
2025-02-17,S010,41
2025-02-17,S011,37
2025-02-17,S012,32
2025-02-17,S013,36
2025-02-17,S014,34
2025-02-17,S015,27
2025-02-17,S016,19
2025-02-17,S017,26
2025-02-17,S018,26
2025-02-17,S019,18
2025-02-17,S020,22
2025-02-17,S021,23
2025-02-17,S022,20
2025-02-17,S023,20
2025-02-17,S024,22
2025-02-17,S025,20
2025-02-17,S026,21
2025-02-17,S027,20
2025-02-17,S028,28
2025-02-17,S029,24
2025-02-17,S030,24
2025-02-17,S031,17
2025-02-17,S032,20
2025-02-17,S033,18
2025-02-17,S034,16
2025-02-17,S035,21
2025-02-17,S036,13
2025-02-17,S037,17
2025-02-17,S038,16
2025-02-17,S039,15
2025-02-17,S040,13
2025-02-17,S041,18
2025-02-17,S042,13
2025-02-17,S043,18
2025-02-17,S044,14
2025-02-17,S045,12
2025-02-17,S046,15
2025-02-17,S047,13
2025-02-17,S048,12
2025-02-17,S049,18
2025-02-17,S050,16
2025-02-18,S001,32
2025-02-18,S002,40
2025-02-18,S003,34
2025-02-18,S004,36
2025-02-18,S005,31
2025-02-18,S006,36
2025-02-18,S007,42
2025-02-18,S008,28
2025-02-18,S009,50
2025-02-18,S010,39
2025-02-18,S011,31
2025-02-18,S012,39
2025-02-18,S013,42
2025-02-18,S014,39
2025-02-18,S015,46
2025-02-18,S016,24
2025-02-18,S017,22
2025-02-18,S018,23
2025-02-18,S019,23
2025-02-18,S020,22
2025-02-18,S021,20
2025-02-18,S022,21
2025-02-18,S023,29
2025-02-18,S024,20
2025-02-18,S025,27
2025-02-18,S026,20
2025-02-18,S027,27
2025-02-18,S028,31
2025-02-18,S029,24
2025-02-18,S030,23
2025-02-18,S031,29
2025-02-18,S032,23
2025-02-18,S033,19
2025-02-18,S034,17
2025-02-18,S035,27
2025-02-18,S036,14
2025-02-18,S037,17
2025-02-18,S038,22
2025-02-18,S039,16
2025-02-18,S040,15
2025-02-18,S041,15
2025-02-18,S042,15
2025-02-18,S043,15
2025-02-18,S044,17
2025-02-18,S045,21
2025-02-18,S046,14
2025-02-18,S047,16
2025-02-18,S048,18
2025-02-18,S049,17
2025-02-18,S050,15
2025-02-19,S001,50
2025-02-19,S002,38
2025-02-19,S003,45
2025-02-19,S004,46
2025-02-19,S005,37
2025-02-19,S006,57
2025-02-19,S007,38
2025-02-19,S008,46
