date,store_id,quantity_sold
2025-03-24,S001,73
2025-03-24,S002,66
2025-03-24,S003,54
2025-03-24,S004,43
2025-03-24,S005,49
2025-03-24,S006,72
2025-03-24,S007,83
2025-03-24,S008,62
2025-03-24,S009,76
2025-03-24,S010,63
2025-03-24,S011,45
2025-03-24,S012,52
2025-03-24,S013,53
2025-03-24,S014,54
2025-03-24,S015,65
2025-03-24,S016,32
2025-03-24,S017,32
2025-03-24,S018,49
2025-03-24,S019,44
2025-03-24,S020,40
2025-03-24,S021,29
2025-03-24,S022,39
2025-03-24,S023,36
2025-03-24,S024,33
2025-03-24,S025,28
2025-03-24,S026,32
2025-03-24,S027,38
2025-03-24,S028,44
2025-03-24,S029,34
2025-03-24,S030,49
2025-03-24,S031,41
2025-03-24,S032,30
2025-03-24,S033,29
2025-03-24,S034,40
2025-03-24,S035,36
2025-03-24,S036,31
2025-03-24,S037,29
2025-03-24,S038,29
2025-03-24,S039,21
2025-03-24,S040,20
2025-03-24,S041,32
2025-03-24,S042,32
2025-03-24,S043,23
2025-03-24,S044,20
2025-03-24,S045,25
2025-03-24,S046,26
2025-03-24,S047,26
2025-03-24,S048,23
2025-03-24,S049,26
2025-03-24,S050,20
2025-03-25,S001,73
2025-03-25,S002,66
2025-03-25,S003,49
2025-03-25,S004,53
2025-03-25,S005,55
2025-03-25,S006,73
2025-03-25,S007,96
2025-03-25,S008,50
2025-03-25,S009,86
2025-03-25,S010,64
2025-03-25,S011,63
2025-03-25,S012,51
2025-03-25,S013,68
2025-03-25,S014,59
2025-03-25,S015,73
2025-03-25,S016,35
2025-03-25,S017,43
2025-03-25,S018,48
2025-03-25,S019,38
2025-03-25,S020,44
2025-03-25,S021,36
2025-03-25,S022,42
2025-03-25,S023,45
2025-03-25,S024,51
2025-03-25,S025,39
2025-03-25,S026,32
2025-03-25,S027,53
2025-03-25,S028,54
2025-03-25,S029,36
2025-03-25,S030,50
2025-03-25,S031,29
2025-03-25,S032,33
2025-03-25,S033,40
2025-03-25,S034,31
2025-03-25,S035,50
2025-03-25,S036,36
2025-03-25,S037,22
2025-03-25,S038,32
2025-03-25,S039,23
2025-03-25,S040,23
2025-03-25,S041,22
2025-03-25,S042,29
2025-03-25,S043,36
2025-03-25,S044,36
2025-03-25,S045,33
2025-03-25,S046,34
2025-03-25,S047,29
2025-03-25,S048,31
2025-03-25,S049,26
2025-03-25,S050,34
2025-03-26,S001,80
2025-03-26,S002,71
2025-03-26,S003,67
2025-03-26,S004,52
2025-03-26,S005,75
2025-03-26,S006,93
2025-03-26,S007,96
2025-03-26,S008,59
2025-03-26,S009,72
2025-03-26,S010,88
2025-03-26,S011,88
2025-03-26,S012,53
2025-03-26,S013,76
2025-03-26,S014,90
2025-03-26,S015,58
2025-03-26,S016,36
2025-03-26,S017,62
2025-03-26,S018,48
2025-03-26,S019,56
2025-03-26,S020,37
2025-03-26,S021,32
2025-03-26,S022,60
2025-03-26,S023,60
2025-03-26,S024,40
2025-03-26,S025,48
2025-03-26,S026,42
2025-03-26,S027,58
2025-03-26,S028,50
2025-03-26,S029,41
2025-03-26,S030,57
2025-03-26,S031,52
2025-03-26,S032,34
2025-03-26,S033,43
2025-03-26,S034,44
2025-03-26,S035,32
2025-03-26,S036,25
2025-03-26,S037,29
2025-03-26,S038,37
2025-03-26,S039,32
2025-03-26,S040,34
2025-03-26,S041,38
2025-03-26,S042,32
2025-03-26,S043,26
2025-03-26,S044,35
2025-03-26,S045,34
2025-03-26,S046,31
2025-03-26,S047,25
2025-03-26,S048,28
2025-03-26,S049,29
2025-03-26,S050,27
2025-03-27,S001,80
2025-03-27,S002,94
2025-03-27,S003,82
2025-03-27,S004,61
2025-03-27,S005,73
2025-03-27,S006,103
2025-03-27,S007,111
2025-03-27,S008,85
2025-03-27,S009,80
2025-03-27,S010,59
2025-03-27,S011,95
2025-03-27,S012,75
2025-03-27,S013,65
2025-03-27,S014,76
2025-03-27,S015,65
2025-03-27,S016,53
2025-03-27,S017,65
2025-03-27,S018,75
2025-03-27,S019,49
2025-03-27,S020,47
2025-03-27,S021,37
2025-03-27,S022,56
2025-03-27,S023,47
2025-03-27,S024,49
2025-03-27,S025,46
2025-03-27,S026,42
2025-03-27,S027,49
2025-03-27,S028,45
2025-03-27,S029,52
2025-03-27,S030,44
2025-03-27,S031,55
2025-03-27,S032,50
2025-03-27,S033,34
2025-03-27,S034,47
2025-03-27,S035,65
2025-03-27,S036,39
2025-03-27,S037,34
2025-03-27,S038,41
2025-03-27,S039,41
2025-03-27,S040,43
2025-03-27,S041,30
2025-03-27,S042,33
2025-03-27,S043,36
2025-03-27,S044,39
2025-03-27,S045,31
2025-03-27,S046,28
2025-03-27,S047,40
2025-03-27,S048,45
2025-03-27,S049,43
2025-03-27,S050,34
2025-03-28,S001,74
2025-03-28,S002,77
2025-03-28,S003,74
2025-03-28,S004,69
2025-03-28,S005,89
2025-03-28,S006,104
2025-03-28,S007,141
2025-03-28,S008,97
2025-03-28,S009,108
2025-03-28,S010,85
2025-03-28,S011,99
2025-03-28,S012,79
2025-03-28,S013,69
2025-03-28,S014,75
2025-03-28,S015,112
2025-03-28,S016,58
2025-03-28,S017,54
2025-03-28,S018,66
2025-03-28,S019,52
2025-03-28,S020,53
2025-03-28,S021,66
2025-03-28,S022,50
2025-03-28,S023,53
2025-03-28,S024,57
2025-03-28,S025,52
2025-03-28,S026,52
2025-03-28,S027,52
2025-03-28,S028,59
2025-03-28,S029,46
2025-03-28,S030,50
2025-03-28,S031,76
2025-03-28,S032,64
2025-03-28,S033,39
2025-03-28,S034,61
2025-03-28,S035,81
2025-03-28,S036,49
2025-03-28,S037,34
2025-03-28,S038,40
2025-03-28,S039,48
2025-03-28,S040,43
2025-03-28,S041,42
2025-03-28,S042,49
2025-03-28,S043,33
2025-03-28,S044,44
2025-03-28,S045,43
2025-03-28,S046,49
2025-03-28,S047,32
2025-03-28,S048,29
2025-03-28,S049,36
2025-03-28,S050,43
2025-03-29,S001,115
2025-03-29,S002,79
2025-03-29,S003,99
2025-03-29,S004,89
2025-03-29,S005,133
2025-03-29,S006,158
2025-03-29,S007,119
2025-03-29,S008,104
2025-03-29,S009,93
2025-03-29,S010,98
2025-03-29,S011,96
2025-03-29,S012,80
2025-03-29,S013,100
2025-03-29,S014,124
2025-03-29,S015,85
2025-03-29,S016,61
2025-03-29,S017,78
2025-03-29,S018,87
2025-03-29,S019,72
2025-03-29,S020,74
2025-03-29,S021,53
2025-03-29,S022,72
2025-03-29,S023,68
2025-03-29,S024,82
2025-03-29,S025,59
2025-03-29,S026,77
2025-03-29,S027,83
2025-03-29,S028,58
2025-03-29,S029,87
2025-03-29,S030,87
2025-03-29,S031,59
2025-03-29,S032,50
2025-03-29,S033,51
