date,store_id,quantity_sold
2025-03-17,S001,49
2025-03-17,S002,34
2025-03-17,S003,27
2025-03-17,S004,36
2025-03-17,S005,36
2025-03-17,S006,33
2025-03-17,S007,33
2025-03-17,S008,44
2025-03-17,S009,30
2025-03-17,S010,30
2025-03-17,S011,40
2025-03-17,S012,44
2025-03-17,S013,40
2025-03-17,S014,27
2025-03-17,S015,44
2025-03-17,S016,31
2025-03-17,S017,24
2025-03-17,S018,39
2025-03-17,S019,19
2025-03-17,S020,22
2025-03-17,S021,19
2025-03-17,S022,26
2025-03-17,S023,18
2025-03-17,S024,26
2025-03-17,S025,20
2025-03-17,S026,20
2025-03-17,S027,19
2025-03-17,S028,19
2025-03-17,S029,23
2025-03-17,S030,22
2025-03-17,S031,15
2025-03-17,S032,23
2025-03-17,S033,18
2025-03-17,S034,28
2025-03-17,S035,20
2025-03-17,S036,14
2025-03-17,S037,12
2025-03-17,S038,15
2025-03-17,S039,15
2025-03-17,S040,18
2025-03-17,S041,15
2025-03-17,S042,11
2025-03-17,S043,19
2025-03-17,S044,16
2025-03-17,S045,17
2025-03-17,S046,19
2025-03-17,S047,18
2025-03-17,S048,17
2025-03-17,S049,14
2025-03-17,S050,13
2025-03-18,S001,50
2025-03-18,S002,57
2025-03-18,S003,25
2025-03-18,S004,47
2025-03-18,S005,34
2025-03-18,S006,44
2025-03-18,S007,37
2025-03-18,S008,41
2025-03-18,S009,41
2025-03-18,S010,30
2025-03-18,S011,54
2025-03-18,S012,46
2025-03-18,S013,46
2025-03-18,S014,42
2025-03-18,S015,46
2025-03-18,S016,29
2025-03-18,S017,22
2025-03-18,S018,37
2025-03-18,S019,17
2025-03-18,S020,22
2025-03-18,S021,29
2025-03-18,S022,25
2025-03-18,S023,24
2025-03-18,S024,32
2025-03-18,S025,15
2025-03-18,S026,26
2025-03-18,S027,27
2025-03-18,S028,18
2025-03-18,S029,24
2025-03-18,S030,22
2025-03-18,S031,31
2025-03-18,S032,23
2025-03-18,S033,24
2025-03-18,S034,31
2025-03-18,S035,26
2025-03-18,S036,16
2025-03-18,S037,19
2025-03-18,S038,18
2025-03-18,S039,15
2025-03-18,S040,19
2025-03-18,S041,17
2025-03-18,S042,12
2025-03-18,S043,19
2025-03-18,S044,16
2025-03-18,S045,16
2025-03-18,S046,20
2025-03-18,S047,22
2025-03-18,S048,15
2025-03-18,S049,18
2025-03-18,S050,21
2025-03-19,S001,57
2025-03-19,S002,61
2025-03-19,S003,31
2025-03-19,S004,57
2025-03-19,S005,35
2025-03-19,S006,49
2025-03-19,S007,39
2025-03-19,S008,49
2025-03-19,S009,35
2025-03-19,S010,54
2025-03-19,S011,42
2025-03-19,S012,58
2025-03-19,S013,44
2025-03-19,S014,33
2025-03-19,S015,57
2025-03-19,S016,36
2025-03-19,S017,23
2025-03-19,S018,45
2025-03-19,S019,19
2025-03-19,S020,25
2025-03-19,S021,33
2025-03-19,S022,30
2025-03-19,S023,30
2025-03-19,S024,26
2025-03-19,S025,20
2025-03-19,S026,28
2025-03-19,S027,22
2025-03-19,S028,28
2025-03-19,S029,21
2025-03-19,S030,31
2025-03-19,S031,27
2025-03-19,S032,26
2025-03-19,S033,23
2025-03-19,S034,27
2025-03-19,S035,33
2025-03-19,S036,19
2025-03-19,S037,22
2025-03-19,S038,24
2025-03-19,S039,21
2025-03-19,S040,15
2025-03-19,S041,22
2025-03-19,S042,19
2025-03-19,S043,19
2025-03-19,S044,19
2025-03-19,S045,21
2025-03-19,S046,18
2025-03-19,S047,17
2025-03-19,S048,17
2025-03-19,S049,21
2025-03-19,S050,22
2025-03-20,S001,47
2025-03-20,S002,61
2025-03-20,S003,29
2025-03-20,S004,63
2025-03-20,S005,45
2025-03-20,S006,42
2025-03-20,S007,31
2025-03-20,S008,55
2025-03-20,S009,33
2025-03-20,S010,42
2025-03-20,S011,44
2025-03-20,S012,45
2025-03-20,S013,55
2025-03-20,S014,35
2025-03-20,S015,51
2025-03-20,S016,37
2025-03-20,S017,38
2025-03-20,S018,35
2025-03-20,S019,32
2025-03-20,S020,24
2025-03-20,S021,30
2025-03-20,S022,37
2025-03-20,S023,34
2025-03-20,S024,41
2025-03-20,S025,18
2025-03-20,S026,27
2025-03-20,S027,26
2025-03-20,S028,25
2025-03-20,S029,34
2025-03-20,S030,30
2025-03-20,S031,24
2025-03-20,S032,29
2025-03-20,S033,37
2025-03-20,S034,33
2025-03-20,S035,28
2025-03-20,S036,26
2025-03-20,S037,23
2025-03-20,S038,18
2025-03-20,S039,25
2025-03-20,S040,20
2025-03-20,S041,16
2025-03-20,S042,19
2025-03-20,S043,20
2025-03-20,S044,22
2025-03-20,S045,19
2025-03-20,S046,19
2025-03-20,S047,20
2025-03-20,S048,22
2025-03-20,S049,24
2025-03-20,S050,20
2025-03-21,S001,73
2025-03-21,S002,56
2025-03-21,S003,46
2025-03-21,S004,53
2025-03-21,S005,55
2025-03-21,S006,57
2025-03-21,S007,46
2025-03-21,S008,57
2025-03-21,S009,49
2025-03-21,S010,70
2025-03-21,S011,67
2025-03-21,S012,47
2025-03-21,S013,58
2025-03-21,S014,56
2025-03-21,S015,67
2025-03-21,S016,35
2025-03-21,S017,33
2025-03-21,S018,51
2025-03-21,S019,32
2025-03-21,S020,35
2025-03-21,S021,40
2025-03-21,S022,49
2025-03-21,S023,45
2025-03-21,S024,42
2025-03-21,S025,31
2025-03-21,S026,40
2025-03-21,S027,42
2025-03-21,S028,30
2025-03-21,S029,28
2025-03-21,S030,32
2025-03-21,S031,29
2025-03-21,S032,26
2025-03-21,S033,41
2025-03-21,S034,35
2025-03-21,S035,33
2025-03-21,S036,24
2025-03-21,S037,28
2025-03-21,S038,23
2025-03-21,S039,19
2025-03-21,S040,30
2025-03-21,S041,23
2025-03-21,S042,33
2025-03-21,S043,26
2025-03-21,S044,31
2025-03-21,S045,24
2025-03-21,S046,31
2025-03-21,S047,23
2025-03-21,S048,23
2025-03-21,S049,28
2025-03-21,S050,30
2025-03-22,S001,78
2025-03-22,S002,96
2025-03-22,S003,52
2025-03-22,S004,72
2025-03-22,S005,50
2025-03-22,S006,86
2025-03-22,S007,53
2025-03-22,S008,63
2025-03-22,S009,66
2025-03-22,S010,59
2025-03-22,S011,82
2025-03-22,S012,76
2025-03-22,S013,67
2025-03-22,S014,48
2025-03-22,S015,85
2025-03-22,S016,42
2025-03-22,S017,49
2025-03-22,S018,63
2025-03-22,S019,31
2025-03-22,S020,31
2025-03-22,S021,48
2025-03-22,S022,39
2025-03-22,S023,41
2025-03-22,S024,35
2025-03-22,S025,36
2025-03-22,S026,48
2025-03-22,S027,44
2025-03-22,S028,44
2025-03-22,S029,42
2025-03-22,S030,34
2025-03-22,S031,54
2025-03-22,S032,47
2025-03-22,S033,48
2025-03-22,S034,50
2025-03-22,S035,47
2025-03-22,S036,32
2025-03-22,S037,29
2025-03-22,S038,21
2025-03-22,S039,30
2025-03-22,S040,27
2025-03-22,S041,27
2025-03-22,S042,23
2025-03-22,S043,25
2025-03-22,S044,36
2025-03-22,S045,39
2025-03-22,S046,35
2025-03-22,S047,32
2025-03-22,S048,29
2025-03-22,S049,32
2025-03-22,S050,32
2025-03-23,S001,54
2025-03-23,S002,67
2025-03-23,S003,33
2025-03-23,S004,68
2025-03-23,S005,64
2025-03-23,S006,54
2025-03-23,S007,33
2025-03-23,S008,47
2025-03-23,S009,37
2025-03-23,S010,51
2025-03-23,S011,67
2025-03-23,S012,45
2025-03-23,S013,61
2025-03-23,S014,55
2025-03-23,S015,74
2025-03-23,S016,41
2025-03-23,S017,32
2025-03-23,S018,46
2025-03-23,S019,22
2025-03-23,S020,37
2025-03-23,S021,33
2025-03-23,S022,40
2025-03-23,S023,45
2025-03-23,S024,30
2025-03-23,S025,29
2025-03-23,S026,39
2025-03-23,S027,37
2025-03-23,S028,28
2025-03-23,S029,31
2025-03-23,S030,30
2025-03-23,S031,29
2025-03-23,S032,30
2025-03-23,S033,32
2025-03-23,S034,33
2025-03-23,S035,39
2025-03-23,S036,29
2025-03-23,S037,28
2025-03-23,S038,21
2025-03-23,S039,26
2025-03-23,S040,19
2025-03-23,S041,24
2025-03-23,S042,18
2025-03-23,S043,24
2025-03-23,S044,25
2025-03-23,S045,22
2025-03-23,S046,19
2025-03-23,S047,29
2025-03-23,S048,25
2025-03-23,S049,19
2025-03-23,S050,18
