date,store_id,quantity_sold
2025-03-31,S001,42
2025-03-31,S002,51
2025-03-31,S003,42
2025-03-31,S004,51
2025-03-31,S005,42
2025-03-31,S006,42
2025-03-31,S007,30
2025-03-31,S008,65
2025-03-31,S009,49
2025-03-31,S010,51
2025-03-31,S011,51
2025-03-31,S012,53
2025-03-31,S013,65
2025-03-31,S014,47
2025-03-31,S015,51
2025-03-31,S016,31
2025-03-31,S017,25
2025-03-31,S018,35
2025-03-31,S019,31
2025-03-31,S020,35
2025-03-31,S021,32
2025-03-31,S022,35
2025-03-31,S023,26
2025-03-31,S024,33
2025-03-31,S025,22
2025-03-31,S026,24
2025-03-31,S027,26
2025-03-31,S028,33
2025-03-31,S029,23
2025-03-31,S030,32
2025-03-31,S031,27
2025-03-31,S032,27
2025-03-31,S033,35
2025-03-31,S034,30
2025-03-31,S035,40
2025-03-31,S036,17
2025-03-31,S037,16
2025-03-31,S038,22
2025-03-31,S039,23
2025-03-31,S040,19
2025-03-31,S041,22
2025-03-31,S042,17
2025-03-31,S043,19
2025-03-31,S044,22
2025-03-31,S045,22
2025-03-31,S046,25
2025-03-31,S047,16
2025-03-31,S048,21
2025-03-31,S049,16
2025-03-31,S050,26
2025-04-01,S001,61
2025-04-01,S002,75
2025-04-01,S003,35
2025-04-01,S004,66
2025-04-01,S005,58
2025-04-01,S006,64
2025-04-01,S007,51
2025-04-01,S008,55
2025-04-01,S009,44
2025-04-01,S010,59
2025-04-01,S011,72
2025-04-01,S012,66
2025-04-01,S013,78
2025-04-01,S014,49
2025-04-01,S015,66
2025-04-01,S016,49
2025-04-01,S017,40
2025-04-01,S018,40
2025-04-01,S019,32
2025-04-01,S020,43
2025-04-01,S021,37
2025-04-01,S022,43
2025-04-01,S023,43
2025-04-01,S024,40
2025-04-01,S025,34
2025-04-01,S026,36
2025-04-01,S027,34
2025-04-01,S028,31
2025-04-01,S029,40
2025-04-01,S030,31
2025-04-01,S031,44
2025-04-01,S032,35
2025-04-01,S033,41
2025-04-01,S034,51
2025-04-01,S035,33
2025-04-01,S036,28
2025-04-01,S037,29
2025-04-01,S038,18
2025-04-01,S039,31
2025-04-01,S040,31
2025-04-01,S041,33
2025-04-01,S042,32
2025-04-01,S043,31
2025-04-01,S044,27
2025-04-01,S045,30
2025-04-01,S046,26
2025-04-01,S047,27
2025-04-01,S048,27
2025-04-01,S049,21
2025-04-01,S050,26
2025-04-02,S001,80
2025-04-02,S002,88
2025-04-02,S003,49
2025-04-02,S004,79
2025-04-02,S005,76
2025-04-02,S006,54
2025-04-02,S007,46
2025-04-02,S008,65
2025-04-02,S009,51
2025-04-02,S010,73
2025-04-02,S011,92
2025-04-02,S012,67
2025-04-02,S013,78
2025-04-02,S014,64
2025-04-02,S015,102
2025-04-02,S016,42
2025-04-02,S017,52
2025-04-02,S018,47
2025-04-02,S019,32
2025-04-02,S020,41
2025-04-02,S021,41
2025-04-02,S022,55
2025-04-02,S023,45
2025-04-02,S024,44
2025-04-02,S025,36
2025-04-02,S026,38
2025-04-02,S027,30
2025-04-02,S028,32
2025-04-02,S029,36
2025-04-02,S030,36
2025-04-02,S031,51
2025-04-02,S032,49
2025-04-02,S033,37
2025-04-02,S034,42
2025-04-02,S035,33
2025-04-02,S036,32
2025-04-02,S037,23
2025-04-02,S038,29
2025-04-02,S039,27
2025-04-02,S040,23
2025-04-02,S041,33
2025-04-02,S042,41
2025-04-02,S043,26
2025-04-02,S044,37
2025-04-02,S045,33
2025-04-02,S046,30
2025-04-02,S047,34
2025-04-02,S048,37
2025-04-02,S049,26
2025-04-02,S050,30
2025-04-03,S001,67
2025-04-03,S002,86
2025-04-03,S003,70
2025-04-03,S004,66
2025-04-03,S005,56
2025-04-03,S006,87
