date,store_id,quantity_sold
2025-03-24,S001,41
2025-03-24,S002,43
2025-03-24,S003,40
2025-03-24,S004,54
2025-03-24,S005,56
2025-03-24,S006,44
2025-03-24,S007,38
2025-03-24,S008,66
2025-03-24,S009,42
2025-03-24,S010,38
2025-03-24,S011,51
2025-03-24,S012,64
2025-03-24,S013,57
2025-03-24,S014,38
2025-03-24,S015,65
2025-03-24,S016,42
2025-03-24,S017,33
2025-03-24,S018,32
2025-03-24,S019,27
2025-03-24,S020,33
2025-03-24,S021,33
2025-03-24,S022,39
2025-03-24,S023,30
2025-03-24,S024,31
2025-03-24,S025,20
2025-03-24,S026,31
2025-03-24,S027,23
2025-03-24,S028,26
2025-03-24,S029,25
2025-03-24,S030,23
2025-03-24,S031,23
2025-03-24,S032,25
2025-03-24,S033,29
2025-03-24,S034,29
2025-03-24,S035,25
2025-03-24,S036,26
2025-03-24,S037,25
2025-03-24,S038,22
2025-03-24,S039,21
2025-03-24,S040,17
2025-03-24,S041,16
2025-03-24,S042,23
2025-03-24,S043,25
2025-03-24,S044,17
2025-03-24,S045,20
2025-03-24,S046,25
2025-03-24,S047,20
2025-03-24,S048,20
2025-03-24,S049,19
2025-03-24,S050,16
2025-03-25,S001,66
2025-03-25,S002,70
2025-03-25,S003,47
2025-03-25,S004,55
2025-03-25,S005,38
2025-03-25,S006,56
2025-03-25,S007,41
2025-03-25,S008,70
2025-03-25,S009,53
2025-03-25,S010,44
2025-03-25,S011,51
2025-03-25,S012,58
2025-03-25,S013,65
2025-03-25,S014,39
2025-03-25,S015,77
2025-03-25,S016,40
2025-03-25,S017,31
2025-03-25,S018,30
2025-03-25,S019,34
2025-03-25,S020,36
2025-03-25,S021,30
2025-03-25,S022,46
2025-03-25,S023,27
2025-03-25,S024,37
2025-03-25,S025,20
2025-03-25,S026,39
2025-03-25,S027,34
2025-03-25,S028,33
2025-03-25,S029,28
2025-03-25,S030,26
2025-03-25,S031,33
2025-03-25,S032,29
2025-03-25,S033,27
2025-03-25,S034,40
2025-03-25,S035,43
2025-03-25,S036,29
2025-03-25,S037,26
2025-03-25,S038,26
2025-03-25,S039,27
2025-03-25,S040,18
2025-03-25,S041,18
2025-03-25,S042,21
2025-03-25,S043,21
2025-03-25,S044,18
2025-03-25,S045,33
2025-03-25,S046,24
2025-03-25,S047,23
2025-03-25,S048,27
2025-03-25,S049,18
2025-03-25,S050,20
2025-03-26,S001,72
2025-03-26,S002,63
2025-03-26,S003,53
2025-03-26,S004,77
2025-03-26,S005,72
2025-03-26,S006,49
2025-03-26,S007,37
2025-03-26,S008,71
2025-03-26,S009,51
2025-03-26,S010,58
2025-03-26,S011,60
2025-03-26,S012,75
2025-03-26,S013,71
2025-03-26,S014,61
2025-03-26,S015,83
2025-03-26,S016,46
2025-03-26,S017,32
2025-03-26,S018,55
2025-03-26,S019,40
2025-03-26,S020,35
2025-03-26,S021,42
2025-03-26,S022,44
2025-03-26,S023,49
2025-03-26,S024,51
2025-03-26,S025,28
2025-03-26,S026,36
2025-03-26,S027,31
2025-03-26,S028,29
2025-03-26,S029,35
2025-03-26,S030,39
2025-03-26,S031,33
2025-03-26,S032,38
2025-03-26,S033,31
2025-03-26,S034,39
2025-03-26,S035,47
2025-03-26,S036,25
2025-03-26,S037,27
2025-03-26,S038,33
2025-03-26,S039,25
2025-03-26,S040,30
2025-03-26,S041,24
2025-03-26,S042,28
2025-03-26,S043,22
2025-03-26,S044,22
2025-03-26,S045,24
2025-03-26,S046,20
2025-03-26,S047,22
2025-03-26,S048,19
2025-03-26,S049,20
2025-03-26,S050,27
2025-03-27,S001,79
2025-03-27,S002,78
2025-03-27,S003,38
2025-03-27,S004,83
2025-03-27,S005,41
2025-03-27,S006,81
2025-03-27,S007,49
2025-03-27,S008,83
2025-03-27,S009,62
2025-03-27,S010,53
2025-03-27,S011,60
2025-03-27,S012,74
2025-03-27,S013,79
2025-03-27,S014,61
2025-03-27,S015,84
