date,store_id,quantity_sold
2025-04-28,S001,79
2025-04-28,S002,53
2025-04-28,S003,73
2025-04-28,S004,59
2025-04-28,S005,46
2025-04-28,S006,98
2025-04-28,S007,64
2025-04-28,S008,49
2025-04-28,S009,86
2025-04-28,S010,81
2025-04-28,S011,76
2025-04-28,S012,47
2025-04-28,S013,58
2025-04-28,S014,57
2025-04-28,S015,68
2025-04-28,S016,36
2025-04-28,S017,60
2025-04-28,S018,66
2025-04-28,S019,39
2025-04-28,S020,33
2025-04-28,S021,42
2025-04-28,S022,48
2025-04-28,S023,39
2025-04-28,S024,36
2025-04-28,S025,41
2025-04-28,S026,41
2025-04-28,S027,39
2025-04-28,S028,45
2025-04-28,S029,34
2025-04-28,S030,55
2025-04-28,S031,49
2025-04-28,S032,43
2025-04-28,S033,42
2025-04-28,S034,37
2025-04-28,S035,53
2025-04-28,S036,28
2025-04-28,S037,29
2025-04-28,S038,31
2025-04-28,S039,24
2025-04-28,S040,32
2025-04-28,S041,25
2025-04-28,S042,23
2025-04-28,S043,31
2025-04-28,S044,29
2025-04-28,S045,33
2025-04-28,S046,24
2025-04-28,S047,29
2025-04-28,S048,29
2025-04-28,S049,34
2025-04-28,S050,23
2025-04-29,S001,72
2025-04-29,S002,87
2025-04-29,S003,72
2025-04-29,S004,61
2025-04-29,S005,64
2025-04-29,S006,79
2025-04-29,S007,109
2025-04-29,S008,53
2025-04-29,S009,97
2025-04-29,S010,65
2025-04-29,S011,68
2025-04-29,S012,50
2025-04-29,S013,68
2025-04-29,S014,67
2025-04-29,S015,75
2025-04-29,S016,41
2025-04-29,S017,58
2025-04-29,S018,58
2025-04-29,S019,50
2025-04-29,S020,41
2025-04-29,S021,49
2025-04-29,S022,46
2025-04-29,S023,57
2025-04-29,S024,54
2025-04-29,S025,51
2025-04-29,S026,51
2025-04-29,S027,38
2025-04-29,S028,46
2025-04-29,S029,51
2025-04-29,S030,45
2025-04-29,S031,54
2025-04-29,S032,37
2025-04-29,S033,40
2025-04-29,S034,39
2025-04-29,S035,62
2025-04-29,S036,29
2025-04-29,S037,42
2025-04-29,S038,27
2025-04-29,S039,35
2025-04-29,S040,41
2025-04-29,S041,37
2025-04-29,S042,39
2025-04-29,S043,27
2025-04-29,S044,42
2025-04-29,S045,34
2025-04-29,S046,27
2025-04-29,S047,33
2025-04-29,S048,31
2025-04-29,S049,33
2025-04-29,S050,39
2025-04-30,S001,99
2025-04-30,S002,99
2025-04-30,S003,77
2025-04-30,S004,77
2025-04-30,S005,101
2025-04-30,S006,80
2025-04-30,S007,84
2025-04-30,S008,69
2025-04-30,S009,76
2025-04-30,S010,87
2025-04-30,S011,65
2025-04-30,S012,76
2025-04-30,S013,91
2025-04-30,S014,65
2025-04-30,S015,98
2025-04-30,S016,51
2025-04-30,S017,75
2025-04-30,S018,51
2025-04-30,S019,60
2025-04-30,S020,39
2025-04-30,S021,54
2025-04-30,S022,51
2025-04-30,S023,62
2025-04-30,S024,66
2025-04-30,S025,61
2025-04-30,S026,51
2025-04-30,S027,45
2025-04-30,S028,50
2025-04-30,S029,44
2025-04-30,S030,60
2025-04-30,S031,39
2025-04-30,S032,42
2025-04-30,S033,47
2025-04-30,S034,44
2025-04-30,S035,67
2025-04-30,S036,45
2025-04-30,S037,31
2025-04-30,S038,31
2025-04-30,S039,39
2025-04-30,S040,42
2025-04-30,S041,35
2025-04-30,S042,30
2025-04-30,S043,35
2025-04-30,S044,32
2025-04-30,S045,38
2025-04-30,S046,30
2025-04-30,S047,41
2025-04-30,S048,33
2025-04-30,S049,43
2025-04-30,S050,29
2025-05-01,S001,92
2025-05-01,S002,72
2025-05-01,S003,94
2025-05-01,S004,91
2025-05-01,S005,73
2025-05-01,S006,116
2025-05-01,S007,135
2025-05-01,S008,96
2025-05-01,S009,92
2025-05-01,S010,103
2025-05-01,S011,88
2025-05-01,S012,70
2025-05-01,S013,75
2025-05-01,S014,93
2025-05-01,S015,81
2025-05-01,S016,51
2025-05-01,S017,58
2025-05-01,S018,63
2025-05-01,S019,74
2025-05-01,S020,54
2025-05-01,S021,51
2025-05-01,S022,69
2025-05-01,S023,69
2025-05-01,S024,61
2025-05-01,S025,59
2025-05-01,S026,72
2025-05-01,S027,57
2025-05-01,S028,53
2025-05-01,S029,55
2025-05-01,S030,62
2025-05-01,S031,69
2025-05-01,S032,68
2025-05-01,S033,52
2025-05-01,S034,64
2025-05-01,S035,76
2025-05-01,S036,43
2025-05-01,S037,37
2025-05-01,S038,44
2025-05-01,S039,46
2025-05-01,S040,52
2025-05-01,S041,34
2025-05-01,S042,38
2025-05-01,S043,47
2025-05-01,S044,45
2025-05-01,S045,33
2025-05-01,S046,56
2025-05-01,S047,37
2025-05-01,S048,43
2025-05-01,S049,40
2025-05-01,S050,40
2025-05-02,S001,104
2025-05-02,S002,132
2025-05-02,S003,84
2025-05-02,S004,95
2025-05-02,S005,122
2025-05-02,S006,124
2025-05-02,S007,111
2025-05-02,S008,87
2025-05-02,S009,147
2025-05-02,S010,140
2025-05-02,S011,124
2025-05-02,S012,93
2025-05-02,S013,85
2025-05-02,S014,95
2025-05-02,S015,118
2025-05-02,S016,56
2025-05-02,S017,65
2025-05-02,S018,105
2025-05-02,S019,76
2025-05-02,S020,64
2025-05-02,S021,65
2025-05-02,S022,78
2025-05-02,S023,91
2025-05-02,S024,74
2025-05-02,S025,64
2025-05-02,S026,69
2025-05-02,S027,77
2025-05-02,S028,63
2025-05-02,S029,59
2025-05-02,S030,82
2025-05-02,S031,89
2025-05-02,S032,64
2025-05-02,S033,54
2025-05-02,S034,51
2025-05-02,S035,95
2025-05-02,S036,42
2025-05-02,S037,64
2025-05-02,S038,70
2025-05-02,S039,60
2025-05-02,S040,47
2025-05-02,S041,53
2025-05-02,S042,50
2025-05-02,S043,42
2025-05-02,S044,48
2025-05-02,S045,53
2025-05-02,S046,46
2025-05-02,S047,64
2025-05-02,S048,56
2025-05-02,S049,51
2025-05-02,S050,40
2025-05-03,S001,139
2025-05-03,S002,109
2025-05-03,S003,119
2025-05-03,S004,122
2025-05-03,S005,118
2025-05-03,S006,143
2025-05-03,S007,156
2025-05-03,S008,142
2025-05-03,S009,151
2025-05-03,S010,137
2025-05-03,S011,105
2025-05-03,S012,78
2025-05-03,S013,101
2025-05-03,S014,126
2025-05-03,S015,125
2025-05-03,S016,58
2025-05-03,S017,98
2025-05-03,S018,98
2025-05-03,S019,76
2025-05-03,S020,79
2025-05-03,S021,87
2025-05-03,S022,69
2025-05-03,S023,90
2025-05-03,S024,73
2025-05-03,S025,67
2025-05-03,S026,97
2025-05-03,S027,75
2025-05-03,S028,111
2025-05-03,S029,94
2025-05-03,S030,100
2025-05-03,S031,83
2025-05-03,S032,83
2025-05-03,S033,55
2025-05-03,S034,57
2025-05-03,S035,64
2025-05-03,S036,74
2025-05-03,S037,48
2025-05-03,S038,51
2025-05-03,S039,46
2025-05-03,S040,72
