date,store_id,quantity_sold
2025-03-03,S001,72
2025-03-03,S002,65
2025-03-03,S003,48
2025-03-03,S004,41
2025-03-03,S005,41
2025-03-03,S006,72
2025-03-03,S007,25
2025-03-03,S008,49
2025-03-03,S009,69
2025-03-03,S010,50
2025-03-03,S011,45
2025-03-03,S012,40
2025-03-03,S013,53
2025-03-03,S014,50
2025-03-03,S015,49
2025-03-03,S016,35
2025-03-03,S017,45
2025-03-03,S018,37
2025-03-03,S019,9
2025-03-03,S020,42
2025-03-03,S021,33
2025-03-03,S022,46
2025-03-03,S023,29
2025-03-03,S024,33
2025-03-03,S025,52
2025-03-03,S026,29
2025-03-03,S027,49
2025-03-03,S028,37
2025-03-03,S029,32
2025-03-03,S030,34
2025-03-03,S031,40
2025-03-03,S032,34
2025-03-03,S033,29
2025-03-03,S034,31
2025-03-03,S035,26
2025-03-03,S036,23
2025-03-03,S037,27
2025-03-03,S038,21
2025-03-03,S039,25
2025-03-03,S040,25
2025-03-03,S041,32
2025-03-03,S042,20
2025-03-03,S043,20
2025-03-03,S044,29
2025-03-03,S045,26
2025-03-03,S046,28
2025-03-03,S047,22
2025-03-03,S048,26
2025-03-03,S049,30
2025-03-03,S050,29
2025-03-04,S001,68
2025-03-04,S002,68
2025-03-04,S003,70
2025-03-04,S004,70
2025-03-04,S005,78
2025-03-04,S006,80
2025-03-04,S007,23
2025-03-04,S008,68
2025-03-04,S009,57
2025-03-04,S010,69
2025-03-04,S011,72
2025-03-04,S012,59
2025-03-04,S013,64
2025-03-04,S014,57
2025-03-04,S015,80
2025-03-04,S016,45
2025-03-04,S017,39
2025-03-04,S018,37
2025-03-04,S019,15
2025-03-04,S020,46
2025-03-04,S021,34
2025-03-04,S022,49
2025-03-04,S023,44
2025-03-04,S024,32
2025-03-04,S025,62
2025-03-04,S026,44
2025-03-04,S027,49
2025-03-04,S028,46
2025-03-04,S029,34
2025-03-04,S030,38
2025-03-04,S031,40
2025-03-04,S032,34
2025-03-04,S033,42
2025-03-04,S034,30
2025-03-04,S035,54
2025-03-04,S036,27
2025-03-04,S037,35
2025-03-04,S038,37
2025-03-04,S039,32
2025-03-04,S040,29
2025-03-04,S041,24
2025-03-04,S042,30
2025-03-04,S043,27
2025-03-04,S044,35
2025-03-04,S045,34
2025-03-04,S046,26
2025-03-04,S047,33
2025-03-04,S048,35
2025-03-04,S049,36
2025-03-04,S050,27
2025-03-05,S001,92
2025-03-05,S002,69
2025-03-05,S003,52
2025-03-05,S004,71
2025-03-05,S005,69
2025-03-05,S006,103
2025-03-05,S007,26
2025-03-05,S008,54
2025-03-05,S009,91
2025-03-05,S010,74
2025-03-05,S011,69
2025-03-05,S012,54
2025-03-05,S013,70
2025-03-05,S014,91
2025-03-05,S015,61
2025-03-05,S016,39
2025-03-05,S017,52
2025-03-05,S018,56
2025-03-05,S019,11
2025-03-05,S020,37
2025-03-05,S021,32
