date,store_id,quantity_sold
2025-03-10,S001,54
2025-03-10,S002,47
2025-03-10,S003,54
2025-03-10,S004,40
2025-03-10,S005,37
2025-03-10,S006,56
2025-03-10,S007,72
2025-03-10,S008,49
2025-03-10,S009,53
2025-03-10,S010,60
2025-03-10,S011,64
2025-03-10,S012,34
2025-03-10,S013,54
2025-03-10,S014,50
2025-03-10,S015,57
2025-03-10,S016,27
2025-03-10,S017,38
2025-03-10,S018,55
2025-03-10,S019,44
2025-03-10,S020,36
2025-03-10,S021,32
2025-03-10,S022,29
2025-03-10,S023,36
2025-03-10,S024,28
2025-03-10,S025,32
2025-03-10,S026,30
2025-03-10,S027,41
2025-03-10,S028,45
2025-03-10,S029,40
2025-03-10,S030,33
2025-03-10,S031,38
2025-03-10,S032,32
2025-03-10,S033,32
2025-03-10,S034,26
2025-03-10,S035,43
2025-03-10,S036,26
2025-03-10,S037,30
2025-03-10,S038,23
2025-03-10,S039,21
2025-03-10,S040,27
2025-03-10,S041,29
2025-03-10,S042,25
2025-03-10,S043,30
2025-03-10,S044,25
2025-03-10,S045,21
2025-03-10,S046,25
2025-03-10,S047,20
2025-03-10,S048,17
2025-03-10,S049,32
2025-03-10,S050,28
2025-03-11,S001,55
2025-03-11,S002,48
2025-03-11,S003,67
2025-03-11,S004,61
2025-03-11,S005,54
2025-03-11,S006,64
2025-03-11,S007,71
2025-03-11,S008,60
2025-03-11,S009,78
2025-03-11,S010,78
2025-03-11,S011,70
2025-03-11,S012,48
2025-03-11,S013,46
2025-03-11,S014,66
2025-03-11,S015,60
2025-03-11,S016,33
2025-03-11,S017,38
2025-03-11,S018,57
2025-03-11,S019,47
2025-03-11,S020,35
2025-03-11,S021,40
2025-03-11,S022,46
2025-03-11,S023,44
2025-03-11,S024,31
2025-03-11,S025,42
2025-03-11,S026,38
2025-03-11,S027,44
2025-03-11,S028,52
2025-03-11,S029,50
2025-03-11,S030,47
2025-03-11,S031,41
2025-03-11,S032,32
2025-03-11,S033,29
2025-03-11,S034,44
2025-03-11,S035,48
2025-03-11,S036,24
2025-03-11,S037,28
2025-03-11,S038,27
2025-03-11,S039,33
2025-03-11,S040,35
2025-03-11,S041,36
2025-03-11,S042,25
2025-03-11,S043,34
2025-03-11,S044,25
2025-03-11,S045,34
2025-03-11,S046,24
2025-03-11,S047,36
2025-03-11,S048,29
2025-03-11,S049,33
2025-03-11,S050,33
2025-03-12,S001,62
2025-03-12,S002,70
2025-03-12,S003,76
