date,store_id,quantity_sold
2025-04-21,S001,65
2025-04-21,S002,71
2025-04-21,S003,44
2025-04-21,S004,47
2025-04-21,S005,50
2025-04-21,S006,57
2025-04-21,S007,48
2025-04-21,S008,64
2025-04-21,S009,56
2025-04-21,S010,45
2025-04-21,S011,72
2025-04-21,S012,45
2025-04-21,S013,74
2025-04-21,S014,53
2025-04-21,S015,61
2025-04-21,S016,36
2025-04-21,S017,32
2025-04-21,S018,53
2025-04-21,S019,34
2025-04-21,S020,36
2025-04-21,S021,25
2025-04-21,S022,38
2025-04-21,S023,35
2025-04-21,S024,42
2025-04-21,S025,19
2025-04-21,S026,42
2025-04-21,S027,23
2025-04-21,S028,35
2025-04-21,S029,31
2025-04-21,S030,31
2025-04-21,S031,36
2025-04-21,S032,35
2025-04-21,S033,41
2025-04-21,S034,38
2025-04-21,S035,42
2025-04-21,S036,26
2025-04-21,S037,27
2025-04-21,S038,25
2025-04-21,S039,22
2025-04-21,S040,25
2025-04-21,S041,23
2025-04-21,S042,28
2025-04-21,S043,24
2025-04-21,S044,28
2025-04-21,S045,22
2025-04-21,S046,24
2025-04-21,S047,28
2025-04-21,S048,23
2025-04-21,S049,25
2025-04-21,S050,20
2025-04-22,S001,76
2025-04-22,S002,84
2025-04-22,S003,40
2025-04-22,S004,81
2025-04-22,S005,57
2025-04-22,S006,74
2025-04-22,S007,52
2025-04-22,S008,60
2025-04-22,S009,49
2025-04-22,S010,66
2025-04-22,S011,85
2025-04-22,S012,53
2025-04-22,S013,93
2025-04-22,S014,51
2025-04-22,S015,80
2025-04-22,S016,42
2025-04-22,S017,37
2025-04-22,S018,50
2025-04-22,S019,39
2025-04-22,S020,42
2025-04-22,S021,40
2025-04-22,S022,39
2025-04-22,S023,34
2025-04-22,S024,48
2025-04-22,S025,32
2025-04-22,S026,34
2025-04-22,S027,41
2025-04-22,S028,29
2025-04-22,S029,31
2025-04-22,S030,36
2025-04-22,S031,30
2025-04-22,S032,34
2025-04-22,S033,42
2025-04-22,S034,36
2025-04-22,S035,42
2025-04-22,S036,25
2025-04-22,S037,25
2025-04-22,S038,32
2025-04-22,S039,21
2025-04-22,S040,26
2025-04-22,S041,21
2025-04-22,S042,24
2025-04-22,S043,21
2025-04-22,S044,22
2025-04-22,S045,26
2025-04-22,S046,26
2025-04-22,S047,29
2025-04-22,S048,24
2025-04-22,S049,29
2025-04-22,S050,23
2025-04-23,S001,85
2025-04-23,S002,61
2025-04-23,S003,63
2025-04-23,S004,78
2025-04-23,S005,65
2025-04-23,S006,76
2025-04-23,S007,64
2025-04-23,S008,93
2025-04-23,S009,56
2025-04-23,S010,72
2025-04-23,S011,62
2025-04-23,S012,79
2025-04-23,S013,66
2025-04-23,S014,69
2025-04-23,S015,72
2025-04-23,S016,62
2025-04-23,S017,51
2025-04-23,S018,39
2025-04-23,S019,31
2025-04-23,S020,37
2025-04-23,S021,44
2025-04-23,S022,40
2025-04-23,S023,41
2025-04-23,S024,40
2025-04-23,S025,36
2025-04-23,S026,47
2025-04-23,S027,45
2025-04-23,S028,47
2025-04-23,S029,33
2025-04-23,S030,39
2025-04-23,S031,37
2025-04-23,S032,48
2025-04-23,S033,46
2025-04-23,S034,47
2025-04-23,S035,48
2025-04-23,S036,28
2025-04-23,S037,24
2025-04-23,S038,33
2025-04-23,S039,24
2025-04-23,S040,25
2025-04-23,S041,23
2025-04-23,S042,26
2025-04-23,S043,24
2025-04-23,S044,28
2025-04-23,S045,42
2025-04-23,S046,32
2025-04-23,S047,23
2025-04-23,S048,27
2025-04-23,S049,29
2025-04-23,S050,25
2025-04-24,S001,77
2025-04-24,S002,77
