date,store_id,quantity_sold
2025-02-24,S001,34
2025-02-24,S002,31
2025-02-24,S003,16
2025-02-24,S004,24
2025-02-24,S005,23
2025-02-24,S006,31
2025-02-24,S007,20
2025-02-24,S008,35
2025-02-24,S009,30
2025-02-24,S010,28
2025-02-24,S011,30
2025-02-24,S012,26
2025-02-24,S013,31
2025-02-24,S014,18
2025-02-24,S015,37
2025-02-24,S016,18
2025-02-24,S017,20
2025-02-24,S018,19
2025-02-24,S019,15
2025-02-24,S020,20
2025-02-24,S021,17
2025-02-24,S022,15
2025-02-24,S023,20
2025-02-24,S024,17
2025-02-24,S025,14
2025-02-24,S026,21
2025-02-24,S027,11
2025-02-24,S028,12
2025-02-24,S029,16
2025-02-24,S030,19
2025-02-24,S031,13
2025-02-24,S032,15
2025-02-24,S033,20
2025-02-24,S034,22
2025-02-24,S035,16
2025-02-24,S036,14
2025-02-24,S037,9
2025-02-24,S038,15
2025-02-24,S039,14
2025-02-24,S040,14
2025-02-24,S041,14
2025-02-24,S042,11
2025-02-24,S043,12
2025-02-24,S044,11
2025-02-24,S045,10
2025-02-24,S046,13
2025-02-24,S047,11
2025-02-24,S048,14
2025-02-24,S049,11
2025-02-24,S050,12
2025-02-25,S001,42
2025-02-25,S002,32
2025-02-25,S003,24
2025-02-25,S004,37
2025-02-25,S005,29
2025-02-25,S006,26
2025-02-25,S007,26
2025-02-25,S008,39
2025-02-25,S009,32
2025-02-25,S010,33
2025-02-25,S011,31
2025-02-25,S012,34
2025-02-25,S013,45
2025-02-25,S014,28
2025-02-25,S015,30
2025-02-25,S016,23
2025-02-25,S017,23
2025-02-25,S018,18
2025-02-25,S019,20
2025-02-25,S020,19
2025-02-25,S021,19
2025-02-25,S022,18
2025-02-25,S023,20
2025-02-25,S024,17
2025-02-25,S025,15
2025-02-25,S026,16
2025-02-25,S027,17
2025-02-25,S028,18
2025-02-25,S029,15
2025-02-25,S030,19
2025-02-25,S031,13
2025-02-25,S032,19
2025-02-25,S033,24
2025-02-25,S034,16
2025-02-25,S035,24
2025-02-25,S036,10
2025-02-25,S037,12
2025-02-25,S038,12
2025-02-25,S039,11
2025-02-25,S040,12
2025-02-25,S041,16
2025-02-25,S042,15
2025-02-25,S043,14
2025-02-25,S044,14
2025-02-25,S045,17
2025-02-25,S046,11
2025-02-25,S047,16
2025-02-25,S048,15
2025-02-25,S049,12
2025-02-25,S050,11
2025-02-26,S001,32
2025-02-26,S002,31
2025-02-26,S003,20
2025-02-26,S004,37
2025-02-26,S005,39
2025-02-26,S006,36
2025-02-26,S007,34
2025-02-26,S008,45
2025-02-26,S009,28
2025-02-26,S010,31
2025-02-26,S011,29
2025-02-26,S012,31
2025-02-26,S013,52
2025-02-26,S014,34
2025-02-26,S015,42
2025-02-26,S016,29
2025-02-26,S017,17
2025-02-26,S018,31
2025-02-26,S019,16
2025-02-26,S020,25
2025-02-26,S021,24
2025-02-26,S022,19
2025-02-26,S023,21
2025-02-26,S024,20
2025-02-26,S025,20
2025-02-26,S026,26
2025-02-26,S027,19
2025-02-26,S028,17
2025-02-26,S029,24
2025-02-26,S030,23
2025-02-26,S031,22
2025-02-26,S032,17
2025-02-26,S033,24
2025-02-26,S034,28
2025-02-26,S035,22
2025-02-26,S036,15
2025-02-26,S037,14
2025-02-26,S038,18
2025-02-26,S039,14
2025-02-26,S040,17
2025-02-26,S041,16
2025-02-26,S042,13
2025-02-26,S043,19
2025-02-26,S044,17
2025-02-26,S045,19
2025-02-26,S046,17
2025-02-26,S047,13
2025-02-26,S048,16
2025-02-26,S049,14
2025-02-26,S050,14
2025-02-27,S001,50
2025-02-27,S002,39
2025-02-27,S003,28
2025-02-27,S004,53
2025-02-27,S005,30
2025-02-27,S006,40
2025-02-27,S007,25
2025-02-27,S008,49
2025-02-27,S009,32
2025-02-27,S010,32
2025-02-27,S011,34
2025-02-27,S012,25
2025-02-27,S013,42
2025-02-27,S014,31
2025-02-27,S015,34
2025-02-27,S016,33
2025-02-27,S017,18
2025-02-27,S018,31
2025-02-27,S019,22
2025-02-27,S020,28
2025-02-27,S021,21
2025-02-27,S022,26
2025-02-27,S023,18
2025-02-27,S024,26
2025-02-27,S025,17
2025-02-27,S026,27
2025-02-27,S027,14
2025-02-27,S028,26
2025-02-27,S029,24
2025-02-27,S030,24
2025-02-27,S031,27
2025-02-27,S032,26
2025-02-27,S033,31
2025-02-27,S034,19
2025-02-27,S035,36
2025-02-27,S036,16
2025-02-27,S037,18
2025-02-27,S038,23
2025-02-27,S039,14
2025-02-27,S040,19
2025-02-27,S041,17
2025-02-27,S042,19
2025-02-27,S043,16
2025-02-27,S044,21
2025-02-27,S045,11
2025-02-27,S046,13
2025-02-27,S047,17
2025-02-27,S048,14
2025-02-27,S049,15
2025-02-27,S050,14
2025-02-28,S001,39
2025-02-28,S002,65
2025-02-28,S003,41
2025-02-28,S004,54
2025-02-28,S005,42
2025-02-28,S006,51
2025-02-28,S007,40
2025-02-28,S008,46
2025-02-28,S009,39
2025-02-28,S010,50
2025-02-28,S011,39
2025-02-28,S012,45
2025-02-28,S013,47
2025-02-28,S014,47
2025-02-28,S015,53
2025-02-28,S016,33
2025-02-28,S017,25
2025-02-28,S018,39
2025-02-28,S019,23
2025-02-28,S020,32
2025-02-28,S021,28
2025-02-28,S022,27
2025-02-28,S023,34
2025-02-28,S024,38
2025-02-28,S025,18
2025-02-28,S026,24
2025-02-28,S027,27
2025-02-28,S028,26
2025-02-28,S029,21
2025-02-28,S030,30
2025-02-28,S031,26
2025-02-28,S032,21
2025-02-28,S033,24
2025-02-28,S034,33
2025-02-28,S035,29
2025-02-28,S036,19
2025-02-28,S037,23
2025-02-28,S038,16
2025-02-28,S039,15
2025-02-28,S040,22
2025-02-28,S041,21
2025-02-28,S042,17
2025-02-28,S043,18
2025-02-28,S044,18
2025-02-28,S045,18
2025-02-28,S046,23
2025-02-28,S047,22
2025-02-28,S048,17
2025-02-28,S049,16
2025-02-28,S050,20
2025-03-01,S001,88
2025-03-01,S002,92
2025-03-01,S003,56
2025-03-01,S004,107
2025-03-01,S005,74
2025-03-01,S006,85
2025-03-01,S007,66
2025-03-01,S008,118
2025-03-01,S009,78
2025-03-01,S010,79
2025-03-01,S011,90
2025-03-01,S012,108
2025-03-01,S013,130
2025-03-01,S014,63
2025-03-01,S015,123
2025-03-01,S016,54
2025-03-01,S017,48
2025-03-01,S018,66
2025-03-01,S019,39
2025-03-01,S020,52
2025-03-01,S021,44
2025-03-01,S022,54
2025-03-01,S023,53
2025-03-01,S024,56
2025-03-01,S025,32
2025-03-01,S026,54
