date,store_id,quantity_sold
2025-05-03,S001,105
2025-05-03,S002,101
2025-05-03,S003,85
2025-05-03,S004,129
2025-05-03,S005,113
2025-05-03,S006,58
2025-05-03,S007,96
2025-05-03,S008,90
2025-05-03,S009,74
2025-05-03,S010,80
2025-05-03,S011,90
2025-05-03,S012,67
2025-05-03,S013,73
2025-05-03,S014,69
2025-05-03,S015,64
2025-05-03,S016,56
2025-05-03,S017,65
2025-05-03,S018,51
2025-05-03,S019,53
2025-05-03,S020,50
2025-05-03,S021,50
2025-05-03,S022,41
2025-05-03,S023,55
2025-05-03,S024,84
2025-05-03,S025,33
2025-05-03,S026,44
2025-05-03,S027,37
2025-05-03,S028,67
2025-05-03,S029,38
2025-05-03,S030,60
2025-05-03,S031,47
2025-05-03,S032,43
2025-05-03,S033,40
2025-05-03,S034,57
2025-05-03,S035,61
2025-05-03,S036,39
2025-05-03,S037,36
2025-05-03,S038,44
2025-05-03,S039,45
2025-05-03,S040,32
2025-05-03,S041,38
2025-05-03,S042,33
2025-05-03,S043,30
2025-05-03,S044,44
2025-05-03,S045,36
2025-05-03,S046,46
2025-05-03,S047,38
2025-05-03,S048,47
2025-05-03,S049,29
2025-05-03,S050,47
2025-05-04,S001,86
2025-05-04,S002,76
2025-05-04,S003,64
2025-05-04,S004,110
2025-05-04,S005,61
2025-05-04,S006,99
2025-05-04,S007,74
2025-05-04,S008,97
2025-05-04,S009,82
2025-05-04,S010,137
2025-05-04,S011,115
2025-05-04,S012,79
2025-05-04,S013,108
2025-05-04,S014,98
2025-05-04,S015,103
2025-05-04,S016,58
2025-05-04,S017,77
2025-05-04,S018,57
2025-05-04,S019,58
2025-05-04,S020,58
2025-05-04,S021,49
2025-05-04,S022,65
2025-05-04,S023,55
2025-05-04,S024,62
2025-05-04,S025,47
2025-05-04,S026,53
2025-05-04,S027,42
2025-05-04,S028,65
2025-05-04,S029,58
2025-05-04,S030,61
2025-05-04,S031,73
2025-05-04,S032,56
2025-05-04,S033,59
2025-05-04,S034,55
2025-05-04,S035,62
2025-05-04,S036,32
2025-05-04,S037,43
2025-05-04,S038,29
2025-05-04,S039,44
2025-05-04,S040,43
2025-05-04,S041,32
2025-05-04,S042,52
2025-05-04,S043,46
2025-05-04,S044,37
2025-05-04,S045,48
2025-05-04,S046,50
2025-05-04,S047,45
2025-05-04,S048,42
2025-05-04,S049,34
2025-05-04,S050,39
2025-05-05,S001,102
2025-05-05,S002,91
2025-05-05,S003,91
2025-05-05,S004,108
2025-05-05,S005,121
2025-05-05,S006,114
2025-05-05,S007,97
2025-05-05,S008,114
2025-05-05,S009,100
2025-05-05,S010,136
2025-05-05,S011,94
2025-05-05,S012,104
2025-05-05,S013,135
2025-05-05,S014,80
2025-05-05,S015,110
2025-05-05,S016,83
2025-05-05,S017,99
2025-05-05,S018,59
2025-05-05,S019,71
2025-05-05,S020,60
2025-05-05,S021,52
2025-05-05,S022,66
2025-05-05,S023,64
2025-05-05,S024,88
2025-05-05,S025,62
2025-05-05,S026,72
2025-05-05,S027,49
2025-05-05,S028,68
2025-05-05,S029,61
2025-05-05,S030,62
2025-05-05,S031,67
2025-05-05,S032,83
2025-05-05,S033,78
2025-05-05,S034,55
2025-05-05,S035,79
2025-05-05,S036,49
2025-05-05,S037,45
2025-05-05,S038,49
2025-05-05,S039,40
2025-05-05,S040,49
2025-05-05,S041,40
2025-05-05,S042,51
2025-05-05,S043,58
2025-05-05,S044,48
2025-05-05,S045,59
2025-05-05,S046,49
2025-05-05,S047,42
2025-05-05,S048,53
2025-05-05,S049,55
2025-05-05,S050,38
2025-05-06,S001,104
2025-05-06,S002,116
2025-05-06,S003,114
2025-05-06,S004,135
2025-05-06,S005,117
2025-05-06,S006,113
2025-05-06,S007,129
2025-05-06,S008,127
2025-05-06,S009,98
2025-05-06,S010,174
2025-05-06,S011,147
2025-05-06,S012,75
2025-05-06,S013,119
2025-05-06,S014,117
2025-05-06,S015,121
2025-05-06,S016,83
2025-05-06,S017,77
2025-05-06,S018,72
2025-05-06,S019,84
2025-05-06,S020,64
2025-05-06,S021,89
2025-05-06,S022,70
2025-05-06,S023,103
2025-05-06,S024,78
2025-05-06,S025,48
2025-05-06,S026,80
2025-05-06,S027,55
2025-05-06,S028,93
2025-05-06,S029,70
2025-05-06,S030,54
2025-05-06,S031,56
2025-05-06,S032,58
2025-05-06,S033,61
2025-05-06,S034,65
2025-05-06,S035,76
2025-05-06,S036,39
2025-05-06,S037,41
2025-05-06,S038,49
2025-05-06,S039,51
2025-05-06,S040,55
2025-05-06,S041,44
2025-05-06,S042,69
2025-05-06,S043,40
2025-05-06,S044,59
2025-05-06,S045,51
2025-05-06,S046,49
2025-05-06,S047,54
2025-05-06,S048,59
2025-05-06,S049,47
2025-05-06,S050,42
2025-05-07,S001,110
2025-05-07,S002,137
2025-05-07,S003,140
2025-05-07,S004,135
2025-05-07,S005,126
2025-05-07,S006,97
2025-05-07,S007,135
2025-05-07,S008,159
2025-05-07,S009,187
2025-05-07,S010,145
2025-05-07,S011,139
2025-05-07,S012,137
2025-05-07,S013,186
2025-05-07,S014,110
2025-05-07,S015,149
2025-05-07,S016,94
2025-05-07,S017,128
2025-05-07,S018,78
2025-05-07,S019,99
2025-05-07,S020,92
2025-05-07,S021,109
2025-05-07,S022,94
2025-05-07,S023,106
2025-05-07,S024,120
2025-05-07,S025,65
2025-05-07,S026,68
2025-05-07,S027,66
2025-05-07,S028,98
2025-05-07,S029,56
2025-05-07,S030,70
2025-05-07,S031,55
2025-05-07,S032,82
2025-05-07,S033,73
2025-05-07,S034,91
2025-05-07,S035,68
2025-05-07,S036,49
2025-05-07,S037,60
2025-05-07,S038,68
2025-05-07,S039,48
2025-05-07,S040,47
2025-05-07,S041,49
2025-05-07,S042,53
2025-05-07,S043,64
2025-05-07,S044,70
2025-05-07,S045,85
2025-05-07,S046,75
2025-05-07,S047,53
2025-05-07,S048,56
2025-05-07,S049,54
2025-05-07,S050,73
2025-05-08,S001,171
2025-05-08,S002,165
2025-05-08,S003,149
2025-05-08,S004,169
2025-05-08,S005,163
2025-05-08,S006,111
2025-05-08,S007,132
2025-05-08,S008,217
2025-05-08,S009,183
2025-05-08,S010,237
2025-05-08,S011,156
2025-05-08,S012,120
2025-05-08,S013,168
2025-05-08,S014,167
2025-05-08,S015,159
2025-05-08,S016,112
2025-05-08,S017,143
2025-05-08,S018,87
2025-05-08,S019,133
2025-05-08,S020,105
2025-05-08,S021,107
2025-05-08,S022,102
2025-05-08,S023,113
2025-05-08,S024,105
2025-05-08,S025,71
2025-05-08,S026,89
2025-05-08,S027,110
2025-05-08,S028,125
2025-05-08,S029,82
2025-05-08,S030,98
2025-05-08,S031,75
2025-05-08,S032,87
2025-05-08,S033,103
2025-05-08,S034,66
2025-05-08,S035,91
