date,store_id,quantity_sold
2025-04-19,S001,100
2025-04-19,S002,75
2025-04-19,S003,66
2025-04-19,S004,133
2025-04-19,S005,93
2025-04-19,S006,86
2025-04-19,S007,101
2025-04-19,S008,114
2025-04-19,S009,89
2025-04-19,S010,89
2025-04-19,S011,89
2025-04-19,S012,68
2025-04-19,S013,101
2025-04-19,S014,65
2025-04-19,S015,75
2025-04-19,S016,65
2025-04-19,S017,62
2025-04-19,S018,82
2025-04-19,S019,72
2025-04-19,S020,43
2025-04-19,S021,42
2025-04-19,S022,58
2025-04-19,S023,60
2025-04-19,S024,78
2025-04-19,S025,38
2025-04-19,S026,57
2025-04-19,S027,51
2025-04-19,S028,78
2025-04-19,S029,41
2025-04-19,S030,58
2025-04-19,S031,59
2025-04-19,S032,56
2025-04-19,S033,62
2025-04-19,S034,54
2025-04-19,S035,40
2025-04-19,S036,42
2025-04-19,S037,30
2025-04-19,S038,38
2025-04-19,S039,35
2025-04-19,S040,34
2025-04-19,S041,39
2025-04-19,S042,49
2025-04-19,S043,37
2025-04-19,S044,33
2025-04-19,S045,49
2025-04-19,S046,35
2025-04-19,S047,40
2025-04-19,S048,41
2025-04-19,S049,43
2025-04-19,S050,45
2025-04-20,S001,119
2025-04-20,S002,85
2025-04-20,S003,86
2025-04-20,S004,119
2025-04-20,S005,97
2025-04-20,S006,83
2025-04-20,S007,77
2025-04-20,S008,86
2025-04-20,S009,82
2025-04-20,S010,120
2025-04-20,S011,101
2025-04-20,S012,57
2025-04-20,S013,132
2025-04-20,S014,89
2025-04-20,S015,101
2025-04-20,S016,80
2025-04-20,S017,69
2025-04-20,S018,55
2025-04-20,S019,78
2025-04-20,S020,65
2025-04-20,S021,59
2025-04-20,S022,65
2025-04-20,S023,81
2025-04-20,S024,90
2025-04-20,S025,57
2025-04-20,S026,47
2025-04-20,S027,46
2025-04-20,S028,71
2025-04-20,S029,44
2025-04-20,S030,67
2025-04-20,S031,63
2025-04-20,S032,68
2025-04-20,S033,48
2025-04-20,S034,42
2025-04-20,S035,60
2025-04-20,S036,51
2025-04-20,S037,51
2025-04-20,S038,33
2025-04-20,S039,42
2025-04-20,S040,39
2025-04-20,S041,46
2025-04-20,S042,40
2025-04-20,S043,49
2025-04-20,S044,36
2025-04-20,S045,35
2025-04-20,S046,45
2025-04-20,S047,43
2025-04-20,S048,41
2025-04-20,S049,37
2025-04-20,S050,53
2025-04-21,S001,92
2025-04-21,S002,94
2025-04-21,S003,99
2025-04-21,S004,128
2025-04-21,S005,99
2025-04-21,S006,74
2025-04-21,S007,96
2025-04-21,S008,148
2025-04-21,S009,138
2025-04-21,S010,141
2025-04-21,S011,101
2025-04-21,S012,72
2025-04-21,S013,122
2025-04-21,S014,119
2025-04-21,S015,78
2025-04-21,S016,94
2025-04-21,S017,65
2025-04-21,S018,51
2025-04-21,S019,87
2025-04-21,S020,80
2025-04-21,S021,71
2025-04-21,S022,67
2025-04-21,S023,94
2025-04-21,S024,81
2025-04-21,S025,51
2025-04-21,S026,62
2025-04-21,S027,43
2025-04-21,S028,64
2025-04-21,S029,49
2025-04-21,S030,55
2025-04-21,S031,53
2025-04-21,S032,60
2025-04-21,S033,67
2025-04-21,S034,51
2025-04-21,S035,59
2025-04-21,S036,46
2025-04-21,S037,36
2025-04-21,S038,34
2025-04-21,S039,48
2025-04-21,S040,49
2025-04-21,S041,45
2025-04-21,S042,39
2025-04-21,S043,44
2025-04-21,S044,49
2025-04-21,S045,62
2025-04-21,S046,37
2025-04-21,S047,64
2025-04-21,S048,36
2025-04-21,S049,41
2025-04-21,S050,50
2025-04-22,S001,106
2025-04-22,S002,107
2025-04-22,S003,103
2025-04-22,S004,144
2025-04-22,S005,92
2025-04-22,S006,99
2025-04-22,S007,110
2025-04-22,S008,127
2025-04-22,S009,120
2025-04-22,S010,113
2025-04-22,S011,146
2025-04-22,S012,87
2025-04-22,S013,144
2025-04-22,S014,115
2025-04-22,S015,89
2025-04-22,S016,103
2025-04-22,S017,108
2025-04-22,S018,115
2025-04-22,S019,62
2025-04-22,S020,67
2025-04-22,S021,90
2025-04-22,S022,87
2025-04-22,S023,74
2025-04-22,S024,87
2025-04-22,S025,53
2025-04-22,S026,56
2025-04-22,S027,73
2025-04-22,S028,80
2025-04-22,S029,52
2025-04-22,S030,79
2025-04-22,S031,87
2025-04-22,S032,70
2025-04-22,S033,61
2025-04-22,S034,52
2025-04-22,S035,60
2025-04-22,S036,53
2025-04-22,S037,40
2025-04-22,S038,54
2025-04-22,S039,44
2025-04-22,S040,60
2025-04-22,S041,41
2025-04-22,S042,61
2025-04-22,S043,43
2025-04-22,S044,61
2025-04-22,S045,46
2025-04-22,S046,45
2025-04-22,S047,44
2025-04-22,S048,40
2025-04-22,S049,52
2025-04-22,S050,51
2025-04-23,S001,146
2025-04-23,S002,121
2025-04-23,S003,108
2025-04-23,S004,189
2025-04-23,S005,143
2025-04-23,S006,92
2025-04-23,S007,108
2025-04-23,S008,162
2025-04-23,S009,138
2025-04-23,S010,147
2025-04-23,S011,161
2025-04-23,S012,107
2025-04-23,S013,183
2025-04-23,S014,120
2025-04-23,S015,141
2025-04-23,S016,91
2025-04-23,S017,109
2025-04-23,S018,128
2025-04-23,S019,95
2025-04-23,S020,92
2025-04-23,S021,72
2025-04-23,S022,77
2025-04-23,S023,124
2025-04-23,S024,129
2025-04-23,S025,62
2025-04-23,S026,80
2025-04-23,S027,91
2025-04-23,S028,116
2025-04-23,S029,82
2025-04-23,S030,78
2025-04-23,S031,91
2025-04-23,S032,100
2025-04-23,S033,80
2025-04-23,S034,92
2025-04-23,S035,80
2025-04-23,S036,69
2025-04-23,S037,61
2025-04-23,S038,68
2025-04-23,S039,74
